timestamp,equity
2020-01-06 12:08:00,981943.7500000017
2020-01-06 12:09:00,983312.5000000016
2020-01-06 12:10:00,984793.7500000012
2020-01-06 12:11:00,984493.7500000014
2020-01-06 12:12:00,983237.5000000013
2020-01-06 12:13:00,982600.0000000017
2020-01-06 12:14:00,982187.5000000016
2020-01-06 12:15:00,982131.2500000017
2020-01-06 12:16:00,980968.7500000016
2020-01-06 12:17:00,980481.2500000012
2020-01-06 12:18:00,979375.0000000016
2020-01-06 12:19:00,979337.5000000014
2020-01-06 12:20:00,979225.0000000017
2020-01-06 12:21:00,979187.5000000016
2020-01-06 12:22:00,978887.5000000012
2020-01-06 12:23:00,978193.7500000017
2020-01-06 12:24:00,977012.5000000012
2020-01-06 12:25:00,976956.2500000013
2020-01-06 12:26:00,977350.0000000017
2020-01-06 12:27:00,977912.5000000017
2020-01-06 12:28:00,978175.0000000013
2020-01-06 12:29:00,978906.2500000016
2020-01-06 12:30:00,978906.2500000016
2020-01-06 12:31:00,978906.2500000016
2020-01-06 12:32:00,978906.2500000016
2020-01-06 12:33:00,978906.2500000016
2020-01-06 12:34:00,978906.2500000016
2020-01-06 12:35:00,978906.2500000016
2020-01-06 12:36:00,978906.2500000016
2020-01-06 12:37:00,978662.5000000017
2020-01-06 12:38:00,977912.5000000017
2020-01-06 12:39:00,977087.5000000015
2020-01-06 12:40:00,976037.5000000017
2020-01-06 12:41:00,975793.7500000019
2020-01-06 12:42:00,975493.7500000015
2020-01-06 12:43:00,975231.2500000019
2020-01-06 12:44:00,974481.2500000019
2020-01-06 12:45:00,974481.2500000019
2020-01-06 12:46:00,974481.2500000019
2020-01-06 12:47:00,974481.2500000019
2020-01-06 12:48:00,974481.2500000019
2020-01-06 12:49:00,974481.2500000019
2020-01-06 12:50:00,974481.2500000019
2020-01-06 12:51:00,974481.2500000019
2020-01-06 12:52:00,974481.2500000019
2020-01-06 12:53:00,974481.2500000019
2020-01-06 12:54:00,974481.2500000019
2020-01-06 12:55:00,974481.2500000019
2020-01-06 12:56:00,974481.2500000019
2020-01-06 12:57:00,974481.2500000019
2020-01-06 12:58:00,974481.2500000019
2020-01-06 12:59:00,975025.0000000014
2020-01-06 13:00:00,970993.7500000014
2020-01-06 13:01:00,972493.7500000014
2020-01-06 13:02:00,972381.2500000017
2020-01-06 13:03:00,972568.7500000017
2020-01-06 13:04:00,973675.0000000013
2020-01-06 13:05:00,974125.0000000016
2020-01-06 13:06:00,973375.0000000016
2020-01-06 13:07:00,971181.2500000014
2020-01-06 13:08:00,970918.7500000019
2020-01-06 13:09:00,970243.7500000014
2020-01-06 13:10:00,970056.2500000014
2020-01-06 13:11:00,969456.2500000013
2020-01-06 13:12:00,967787.5000000009
2020-01-06 13:13:00,968537.5000000009
2020-01-06 13:14:00,968256.2500000009
2020-01-06 13:15:00,968537.5000000009
2020-01-06 13:16:00,967881.2500000009
2020-01-06 13:17:00,967075.0000000012
2020-01-06 13:18:00,965650.0000000014
2020-01-06 13:19:00,965530.0000000015
2020-01-06 13:20:00,965950.0000000014
2020-01-06 13:21:00,965575.0000000014
2020-01-06 13:22:00,965695.0000000013
2020-01-06 13:23:00,965215.0000000017
2020-01-06 13:24:00,965185.0000000016
2020-01-06 13:25:00,965215.0000000017
2020-01-06 13:26:00,964225.0000000014
2020-01-06 13:27:00,964405.0000000015
2020-01-06 13:28:00,964465.0000000017
2020-01-06 13:29:00,964690.0000000017
2020-01-06 13:30:00,965200.0000000014
2020-01-06 13:31:00,964270.0000000013
2020-01-06 13:32:00,964930.0000000015
2020-01-06 13:33:00,964645.0000000013
2020-01-06 13:34:00,964405.0000000015
2020-01-06 13:35:00,964390.0000000017
2020-01-06 13:36:00,965005.0000000015
2020-01-06 13:37:00,964435.0000000016
2020-01-06 13:38:00,964330.0000000015
2020-01-06 13:39:00,963760.0000000016
2020-01-06 13:40:00,962725.0000000014
2020-01-06 13:41:00,962095.0000000013
2020-01-06 13:42:00,961870.0000000013
2020-01-06 13:43:00,961960.000000001
2020-01-06 13:44:00,961337.5000000012
2020-01-06 13:45:00,961577.5000000012
2020-01-06 13:46:00,961615.0000000012
2020-01-06 13:47:00,961450.0000000012
2020-01-06 13:48:00,961577.5000000012
2020-01-06 13:49:00,961562.5000000012
2020-01-06 13:50:00,961322.500000001
2020-01-06 13:51:00,961375.0000000012
2020-01-06 13:52:00,961180.0000000013
2020-01-06 13:53:00,961217.5000000013
2020-01-06 13:54:00,961210.000000001
2020-01-06 13:55:00,961232.5000000013
2020-01-06 13:56:00,960782.5000000013
2020-01-06 13:57:00,959747.500000001
2020-01-06 13:58:00,959747.500000001
2020-01-06 13:59:00,959747.500000001
2020-01-06 14:00:00,959747.500000001
2020-01-06 14:01:00,959747.500000001
2020-01-06 14:02:00,959747.500000001
2020-01-06 14:03:00,959747.500000001
2020-01-06 14:04:00,959747.500000001
2020-01-06 14:05:00,959747.500000001
2020-01-06 14:06:00,959747.500000001
2020-01-06 14:07:00,959747.500000001
2020-01-06 14:08:00,959833.750000001
2020-01-06 14:09:00,959826.250000001
2020-01-06 14:10:00,959995.000000001
2020-01-06 14:11:00,960115.000000001
2020-01-06 14:12:00,960321.250000001
2020-01-06 14:13:00,960595.000000001
2020-01-06 14:14:00,960853.750000001
2020-01-06 14:15:00,960816.250000001
2020-01-06 14:16:00,960606.2500000009
2020-01-06 14:17:00,960913.750000001
2020-01-06 14:18:00,961405.000000001
2020-01-06 14:19:00,961603.750000001
2020-01-06 14:20:00,961513.750000001
2020-01-06 14:21:00,961221.250000001
2020-01-06 14:22:00,961273.750000001
2020-01-06 14:23:00,961596.250000001
2020-01-06 14:24:00,961633.750000001
2020-01-06 14:25:00,961033.750000001
2020-01-06 14:26:00,961247.500000001
2020-01-06 14:27:00,961052.500000001
2020-01-06 14:28:00,961183.750000001
2020-01-06 14:29:00,961116.250000001
2020-01-06 14:30:00,961097.500000001
2020-01-06 14:31:00,961206.2500000009
2020-01-06 14:32:00,961168.7500000009
2020-01-06 14:33:00,960936.250000001
2020-01-06 14:34:00,961108.750000001
2020-01-06 14:35:00,961397.500000001
2020-01-06 14:36:00,961712.5000000009
2020-01-06 14:37:00,961960.000000001
2020-01-06 14:38:00,961948.750000001
2020-01-06 14:39:00,961963.750000001
2020-01-06 14:40:00,962076.250000001
2020-01-06 14:41:00,962076.250000001
2020-01-06 14:42:00,962076.250000001
2020-01-06 14:43:00,961063.7500000008
2020-01-06 14:44:00,962226.2500000009
2020-01-06 14:45:00,961307.5000000013
2020-01-06 14:46:00,959882.5000000009
2020-01-06 14:47:00,959226.2500000009
2020-01-06 14:48:00,958532.5000000008
2020-01-06 14:49:00,958663.7500000009
2020-01-06 14:50:00,959413.7500000009
2020-01-06 14:51:00,956488.7500000012
2020-01-06 14:52:00,956488.7500000012
2020-01-06 14:53:00,956488.7500000012
2020-01-06 14:54:00,956488.7500000012
2020-01-06 14:55:00,956488.7500000012
2020-01-06 14:56:00,956488.7500000012
2020-01-06 14:57:00,955813.7500000014
2020-01-06 14:58:00,953976.2500000016
2020-01-06 14:59:00,955907.5000000014
2020-01-06 15:00:00,958401.2500000013
2020-01-06 15:01:00,956020.0000000012
2020-01-06 15:02:00,956226.2500000016
2020-01-06 15:03:00,956601.2500000016
2020-01-06 15:04:00,955551.2500000012
2020-01-06 15:05:00,955045.000000001
2020-01-06 15:06:00,953432.5000000013
2020-01-06 15:07:00,952007.5000000016
2020-01-06 15:08:00,952007.5000000016
2020-01-06 15:09:00,952007.5000000016
2020-01-06 15:10:00,952007.5000000016
2020-01-06 15:11:00,953132.5000000016
2020-01-06 15:12:00,950807.5000000021
2020-01-06 15:13:00,951763.7500000017
2020-01-06 15:14:00,950695.0000000016
2020-01-06 15:15:00,950095.0000000015
2020-01-06 15:16:00,951913.7500000016
2020-01-06 15:17:00,951595.0000000015
2020-01-06 15:18:00,951388.7500000017
2020-01-06 15:19:00,950095.0000000015
2020-01-06 15:20:00,949420.0000000017
2020-01-06 15:21:00,950095.0000000015
2020-01-06 15:22:00,951051.2500000019
2020-01-06 15:23:00,951145.0000000019
2020-01-06 15:24:00,950507.5000000016
2020-01-06 15:25:00,949570.0000000016
2020-01-06 15:26:00,949738.7500000019
2020-01-06 15:27:00,949532.5000000015
2020-01-06 15:28:00,949345.0000000015
2020-01-06 15:29:00,951182.5000000021
2020-01-06 15:30:00,951182.5000000021
2020-01-07 09:15:00,906388.7500000017
2020-01-07 09:16:00,906388.7500000017
2020-01-07 09:17:00,906388.7500000017
2020-01-07 09:18:00,906388.7500000017
2020-01-07 09:19:00,906388.7500000017
2020-01-07 09:20:00,906388.7500000017
2020-01-07 09:21:00,906388.7500000017
2020-01-07 09:22:00,906388.7500000017
2020-01-07 09:23:00,906388.7500000017
2020-01-07 09:24:00,906388.7500000017
2020-01-07 09:25:00,906388.7500000017
2020-01-07 09:26:00,906388.7500000017
2020-01-07 09:27:00,906388.7500000017
2020-01-07 09:28:00,906388.7500000017
2020-01-07 09:29:00,906388.7500000017
2020-01-07 09:30:00,906388.7500000017
2020-01-07 09:31:00,906388.7500000017
2020-01-07 09:32:00,906388.7500000017
2020-01-07 09:33:00,906388.7500000017
2020-01-07 09:34:00,906388.7500000017
2020-01-07 09:35:00,906388.7500000017
2020-01-07 09:36:00,906388.7500000017
2020-01-07 09:37:00,906388.7500000017
2020-01-07 09:38:00,906388.7500000017
2020-01-07 09:39:00,906388.7500000017
2020-01-07 09:40:00,906388.7500000017
2020-01-07 09:41:00,906388.7500000017
2020-01-07 09:42:00,906388.7500000017
2020-01-07 09:43:00,906388.7500000017
2020-01-07 09:44:00,906388.7500000017
2020-01-07 09:45:00,906388.7500000017
2020-01-07 09:46:00,906388.7500000017
2020-01-07 09:47:00,906388.7500000017
2020-01-07 09:48:00,906388.7500000017
2020-01-07 09:49:00,906388.7500000017
2020-01-07 09:50:00,906388.7500000017
2020-01-07 09:51:00,906388.7500000017
2020-01-07 09:52:00,906388.7500000017
2020-01-07 09:53:00,906388.7500000017
2020-01-07 09:54:00,906388.7500000017
2020-01-07 09:55:00,906388.7500000017
2020-01-07 09:56:00,906388.7500000017
2020-01-07 09:57:00,906388.7500000017
2020-01-07 09:58:00,906388.7500000017
2020-01-07 09:59:00,906388.7500000017
2020-01-07 10:00:00,906388.7500000017
2020-01-07 10:01:00,906388.7500000017
2020-01-07 10:02:00,906388.7500000017
2020-01-07 10:03:00,906388.7500000017
2020-01-07 10:04:00,906388.7500000017
2020-01-07 10:05:00,906388.7500000017
2020-01-07 10:06:00,906388.7500000017
2020-01-07 10:07:00,906388.7500000017
2020-01-07 10:08:00,906388.7500000017
2020-01-07 10:09:00,906388.7500000017
2020-01-07 10:10:00,906388.7500000017
2020-01-07 10:11:00,906388.7500000017
2020-01-07 10:12:00,906388.7500000017
2020-01-07 10:13:00,906388.7500000017
2020-01-07 10:14:00,906388.7500000017
2020-01-07 10:15:00,906388.7500000017
2020-01-07 10:16:00,906388.7500000017
2020-01-07 10:17:00,905368.7500000019
2020-01-07 10:18:00,904963.7500000017
2020-01-07 10:19:00,905323.750000002
2020-01-07 10:20:00,905503.7500000015
2020-01-07 10:21:00,905608.7500000016
2020-01-07 10:22:00,904033.7500000016
2020-01-07 10:23:00,903763.7500000017
2020-01-07 10:24:00,903373.750000002
2020-01-07 10:25:00,903921.2500000022
2020-01-07 10:26:00,903853.7500000021
2020-01-07 10:27:00,903988.750000002
2020-01-07 10:28:00,903478.7500000021
2020-01-07 10:29:00,903441.2500000021
2020-01-07 10:30:00,903561.250000002
2020-01-07 10:31:00,903973.750000002
2020-01-07 10:32:00,904018.7500000021
2020-01-07 10:33:00,903823.750000002
2020-01-07 10:34:00,903471.2500000022
2020-01-07 10:35:00,903418.7500000021
2020-01-07 10:36:00,903321.2500000022
2020-01-07 10:37:00,903681.2500000021
2020-01-07 10:38:00,903628.7500000021
2020-01-07 10:39:00,903771.2500000022
2020-01-07 10:40:00,903456.2500000021
2020-01-07 10:41:00,902893.7500000021
2020-01-07 10:42:00,903396.2500000022
2020-01-07 10:43:00,903913.750000002
2020-01-07 10:44:00,904056.2500000021
2020-01-07 10:45:00,903643.7500000021
2020-01-07 10:46:00,903666.2500000021
2020-01-07 10:47:00,903328.7500000021
2020-01-07 10:48:00,903801.250000002
2020-01-07 10:49:00,904558.7500000022
2020-01-07 10:50:00,904356.2500000021
2020-01-07 10:51:00,904386.250000002
2020-01-07 10:52:00,904858.7500000022
2020-01-07 10:53:00,905428.7500000021
2020-01-07 10:54:00,905173.750000002
2020-01-07 10:55:00,905421.2500000022
2020-01-07 10:56:00,905646.2500000022
2020-01-07 10:57:00,906606.2500000021
2020-01-07 10:58:00,907176.250000002
2020-01-07 10:59:00,907176.250000002
2020-01-07 11:00:00,909126.250000002
2020-01-07 11:01:00,909126.250000002
2020-01-07 11:02:00,909126.250000002
2020-01-07 11:03:00,909126.250000002
2020-01-07 11:04:00,909126.250000002
2020-01-07 11:05:00,909126.250000002
2020-01-07 11:06:00,909126.250000002
2020-01-07 11:07:00,909126.250000002
2020-01-07 11:08:00,909126.250000002
2020-01-07 11:09:00,909126.250000002
2020-01-07 11:10:00,909126.250000002
2020-01-07 11:11:00,909126.250000002
2020-01-07 11:12:00,909126.250000002
2020-01-07 11:13:00,909126.250000002
2020-01-07 11:14:00,909126.250000002
2020-01-07 11:15:00,909126.250000002
2020-01-07 11:16:00,909126.250000002
2020-01-07 11:17:00,909126.250000002
2020-01-07 11:18:00,906951.2500000015
2020-01-07 11:19:00,907926.2500000017
2020-01-07 11:20:00,906482.5000000015
2020-01-07 11:21:00,907082.5000000017
2020-01-07 11:22:00,906838.7500000019
2020-01-07 11:23:00,904776.2500000019
2020-01-07 11:24:00,904776.2500000019
2020-01-07 11:25:00,904776.2500000019
2020-01-07 11:26:00,904776.2500000019
2020-01-07 11:27:00,904776.2500000019
2020-01-07 11:28:00,904776.2500000019
2020-01-07 11:29:00,904776.2500000019
2020-01-07 11:30:00,904776.2500000019
2020-01-07 11:31:00,904776.2500000019
2020-01-07 11:32:00,904776.2500000019
2020-01-07 11:33:00,904776.2500000019
2020-01-07 11:34:00,904776.2500000019
2020-01-07 11:35:00,904776.2500000019
2020-01-07 11:36:00,904776.2500000019
2020-01-07 11:37:00,904776.2500000019
2020-01-07 11:38:00,904795.0000000023
2020-01-07 11:39:00,902901.2500000019
2020-01-07 11:40:00,902601.2500000021
2020-01-07 11:41:00,901532.500000002
2020-01-07 11:42:00,900913.7500000021
2020-01-07 11:43:00,900913.7500000021
2020-01-07 11:44:00,900913.7500000021
2020-01-07 11:45:00,900913.7500000021
2020-01-07 11:46:00,900913.7500000021
2020-01-07 11:47:00,900913.7500000021
2020-01-07 11:48:00,901813.750000002
2020-01-07 11:49:00,901963.7500000026
2020-01-07 11:50:00,903107.5000000022
2020-01-07 11:51:00,901757.5000000021
2020-01-07 11:52:00,901288.7500000021
2020-01-07 11:53:00,900332.5000000023
2020-01-07 11:54:00,900876.250000002
2020-01-07 11:55:00,901270.0000000023
2020-01-07 11:56:00,900932.5000000026
2020-01-07 11:57:00,902695.0000000021
