trade_id,action,type,timestamp,entry_price,exit_price,stop_loss,take_profit,lots,quantity,risk_amount,risk_percent,pnl,pnl_points,pnl_percent,duration_bars,exit_reason,signal_reason,consecutive_losses,win_streak,capital_at_entry,entry_open,entry_high,entry_low,entry_close,entry_volume,entry_EMA_8,entry_EMA_21,entry_EMA_50,entry_RSI,entry_MACD,entry_MACD_signal,entry_MACD_hist,entry_ATR,entry_BB_width,entry_ema8_vs_ema21,entry_price_vs_ema50,entry_returns_1min,entry_hour,entry_minute,entry_day_of_week,entry_has_open_position,entry_consecutive_losses,entry_win_streak,entry_capital,exit_open,exit_high,exit_low,exit_close,exit_volume,exit_EMA_8,exit_EMA_21,exit_EMA_50,exit_RSI,exit_MACD,exit_MACD_signal,exit_MACD_hist,exit_ATR,exit_BB_width,exit_ema8_vs_ema21,exit_price_vs_ema50,exit_returns_1min,exit_hour,exit_minute,exit_day_of_week,exit_has_open_position,exit_consecutive_losses,exit_win_streak,exit_capital,data_type
271,BUY,BUY_MODERATE,2020-02-05 13:54:00,12024.4,12056.65,12014.4,12054.4,5,375,3750.0,0.3747723258120675,12093.75,32.25,0.2682046505438941,12,TAKE_PROFIT,"EMA8>EMA21, Price>EMA50, RSI=50.2, MACD_hist=0.04",0,1,1000607.5000000045,12025.0,12025.0,12023.85,12024.4,0.0,12022.580549651408,12021.534831797308,12019.375031810505,50.15650098090935,1.0858500876438484,1.0439898845162212,0.04186020312762717,6.012208333333334,0.0013085840287415673,1.0457178541000758,0.0004180723353914839,-0.0024948647367573074,13,54,2,False,0,1,1000607.5000000045,12046.8,12056.8,12046.6,12056.65,0.0,12044.68002597063,12036.007698423395,12027.841900623976,88.13666531787253,7.338940561225172,5.38218808993318,1.956752471291992,6.026675,0.003728693622318921,8.67232754723591,0.0023951178951335805,0.07761075095664705,14,6,2,True,0,1,1000607.5000000045,EXECUTED_TRADE
272,BUY,BUY_MODERATE,2020-02-05 14:13:00,12058.75,12090.25,12048.75,12088.75,5,375,3750.0,0.370296768173238,11812.5,31.5,0.26122110500673784,17,TAKE_PROFIT,"EMA8>EMA21, Price>EMA50, RSI=68.7, MACD_hist=0.60",0,2,1012701.2500000045,12057.2,12059.3,12056.95,12058.75,0.0,12056.524251093397,12047.377816178856,12035.576955769888,68.72541698968438,9.07027267063495,8.4682977012275,0.6019749694074488,6.029166666666667,0.0039659433922785165,9.146434914540805,0.0019253787595951977,0.016588218218016593,14,13,2,False,0,2,1012701.2500000045,12085.0,12091.65,12084.2,12090.25,0.0,12079.377167277102,12069.977448727852,12054.523056618185,71.47356689441398,9.385378036466136,8.680216598327554,0.7051614381385818,6.175000000000052,0.0028716168606141563,9.399718549249883,0.0029637790905547856,0.038061668176725405,14,30,2,True,0,2,1012701.2500000045,EXECUTED_TRADE
273,BUY,BUY_MODERATE,2020-02-05 14:31:00,12083.9,12071.4,12073.9,12113.9,5,375,3750.0,0.36602729831590675,-4687.5,-12.5,-0.10344342472215096,13,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=62.4, MACD_hist=0.50",0,3,1024513.7500000045,12089.65,12090.0,12083.7,12083.9,0.0,12080.382241215522,12071.243135207138,12055.67509361355,62.44966090417753,9.306514030406106,8.805476084743265,0.5010379456628407,6.3642857142857405,0.002894611539137539,9.13910600838426,0.002341213259919428,-0.05252166001530334,14,31,2,False,0,3,1024513.7500000045,12076.2,12076.55,12071.4,12071.4,0.0,12077.270364642269,12076.599472939466,12065.291183785597,25.863349329345624,2.9640563358007057,5.211686511507288,-2.2476301757065826,6.036558333333334,0.001575023882874032,0.6708917028026917,0.0005063132021720929,-0.03933372805074997,14,44,2,True,0,3,1024513.7500000045,EXECUTED_TRADE
274,BUY,BUY_MODERATE,2020-02-05 14:58:00,12085.6,12120.95,12075.6,12115.6,5,375,3750.0,0.36770969564668327,13256.250000000136,35.350000000000364,0.29249685576223244,33,TAKE_PROFIT,"EMA8>EMA21, Price>EMA50, RSI=67.8, MACD_hist=0.14",1,0,1019826.2500000045,12080.15,12085.6,12080.05,12085.6,0.0,12081.454065267793,12079.325281207754,12071.48425672652,67.83680976046355,2.300085033661162,2.158908920963017,0.14117611269814523,6.041875,0.0013434739534910662,2.128784060039834,0.0011693461196053967,0.04138867274803282,14,58,2,False,1,0,1019826.2500000045,12120.0,12144.75,12114.3,12120.95,0.0,12097.820509149922,12092.25373629191,12085.662896085492,80.30510520059192,4.277122266747028,2.481907793917322,1.7952144728297061,7.782142857142909,0.00263249430335711,5.566772858011973,0.0029197491455712488,0.2630457889926108,9,15,3,True,1,0,1019826.2500000045,EXECUTED_TRADE
275,BUY,BUY_MODERATE,2020-02-06 09:42:00,12139.45,12129.2,12129.45,12169.45,5,375,3750.0,0.36299133902664915,-3843.75,-10.25,-0.08443545630156225,18,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=54.8, MACD_hist=0.11",0,1,1033082.5000000047,12137.5,12142.2,12136.75,12139.45,0.0,12134.251720335194,12128.572859073043,12115.620455592265,54.83499580352447,6.0730190128542745,5.962757813104613,0.11026119974966164,6.267857142857273,0.0027143905740873767,5.678861262151258,0.0019668447435341463,0.017713989107970285,9,42,3,False,0,1,1033082.5000000047,12134.2,12134.5,12129.2,12129.2,0.0,12132.681093617466,12133.992981011459,12126.395897823388,29.833920578096524,0.39173744342951977,2.1211154035155375,-1.7293779600860177,6.065483333333334,0.0020598764207340205,-1.3118873939929472,0.0002312395373069709,-0.04161773492387111,10,0,3,True,0,1,1033082.5000000047,EXECUTED_TRADE
276,SELL,SELL_MODERATE,2020-02-06 10:02:00,12124.1,12106.1,12134.1,12094.1,5,375,3750.0,0.36434695059819533,6750.0,18.0,0.14846462830230697,45,TIME_EXIT,"EMA8<EMA21, Price<EMA50, RSI=33.0, MACD_hist=-1.84",1,0,1029238.7500000047,12130.65,12131.55,12122.15,12124.1,0.0,12130.5614023118,12132.88345538137,12126.496290147617,33.03666848479368,-0.5662871118402109,1.2737769556727236,-1.8400640675129345,6.062966666666666,0.0023262815333984425,-2.3220530695707566,-0.00019760779125987948,-0.06058632727332647,10,2,3,False,1,0,1029238.7500000047,12107.4,12108.65,12105.0,12106.1,0.0,12110.296262653486,12112.997878783302,12116.313045462406,29.7388569101972,-2.3567268816659634,-1.747316301076337,-0.6094105805896264,6.053291666666667,0.0010899866067817395,-2.7016161298161023,-0.0008429169355467225,-0.009085502841288395,10,47,3,True,1,0,1029238.7500000047,EXECUTED_TRADE
277,SELL,SELL_MODERATE,2020-02-06 10:48:00,12110.85,12099.4,12120.85,12080.85,5,375,3750.0,0.3619730426609346,4293.750000000273,11.450000000000728,0.09454332272301884,45,TIME_EXIT,"EMA8<EMA21, Price<EMA50, RSI=38.1, MACD_hist=-0.38",0,1,1035988.7500000047,12106.05,12110.9,12104.95,12110.85,0.0,12110.419315397156,12112.80261707573,12116.09880838545,38.13520600040953,-2.227456850341696,-1.8433444109294088,-0.384112439412287,6.05445,0.0010820568577679323,-2.3833016785738437,-0.0004332094404690956,0.03923641800414046,10,48,3,False,0,1,1035988.7500000047,12099.2,12099.65,12095.65,12099.4,0.0,12099.063117025908,12096.76159757674,12099.870627861985,67.79628107464302,0.7985605690955708,-0.8868845988565623,1.6854451679521332,6.049116666666666,0.0020990493099171405,2.3015194491672446,-3.8895280491835216e-05,0.0004132453396143987,11,33,3,True,0,1,1035988.7500000047,EXECUTED_TRADE
278,BUY,BUY_MODERATE,2020-02-06 11:34:00,12100.95,12134.15,12090.95,12130.95,5,375,3750.0,0.3604790045011795,12449.99999999959,33.19999999999891,0.2743586247360654,14,TAKE_PROFIT,"EMA8>EMA21, Price>EMA50, RSI=66.8, MACD_hist=1.51",0,2,1040282.5000000049,12099.25,12104.15,12097.75,12100.95,0.0,12099.482424353484,12097.142361433402,12099.912956181122,66.83021458998539,0.9955515776800894,-0.510397363549232,1.5059489412293214,6.050475000000001,0.002060441390187602,2.340062920082346,8.570671728258539e-05,0.012810552589392898,11,34,3,False,0,2,1040282.5000000049,12124.75,12135.0,12124.2,12134.15,0.0,12114.623048611003,12106.16677592839,12103.183042525447,79.58803167122272,5.848548946429219,2.5896160238664674,3.2589329225627512,6.628571428570987,0.0032092992692376514,8.456272682613417,0.0025585796203979605,0.07794007274406489,11,48,3,True,0,2,1040282.5000000049,EXECUTED_TRADE
279,BUY,BUY_MODERATE,2020-02-06 11:49:00,12125.1,12145.45,12115.1,12155.1,5,375,3750.0,0.3562158478055901,7631.250000000136,20.350000000000364,0.16783366735120012,45,TIME_EXIT,"EMA8>EMA21, Price>EMA50, RSI=68.3, MACD_hist=3.18",0,3,1052732.5000000044,12132.75,12133.25,12124.45,12125.1,0.0,12116.95126003078,12107.887978116718,12104.042531053861,68.33829075510337,6.565482048650665,3.384789228823307,3.180692819827358,7.153571428571013,0.003528074686387305,9.063281914062827,0.0017397054655181599,-0.07458289208555069,11,49,3,False,0,3,1052732.5000000044,12143.8,12145.75,12143.15,12145.45,0.0,12141.849716399402,12139.221525894454,12133.47602944971,63.269162710259785,2.3132574748888146,1.6612596928006134,0.6519977820882012,6.072391666666667,0.001299760603290255,2.62819050494727,0.0009868540986299745,0.014822561585692284,12,34,3,True,0,3,1052732.5000000044,EXECUTED_TRADE
280,BUY,BUY_MODERATE,2020-02-06 12:34:00,12145.45,12151.05,12135.45,12175.45,5,375,3750.0,0.3536522254745113,2099.9999999994543,5.599999999998545,0.046107801687039554,45,TIME_EXIT,"EMA8>EMA21, Price>EMA50, RSI=63.3, MACD_hist=0.65",0,4,1060363.7500000047,12143.8,12145.75,12143.15,12145.45,0.0,12141.849716399402,12139.221525894454,12133.47602944971,63.269162710259785,2.3132574748888146,1.6612596928006134,0.6519977820882012,6.072391666666667,0.001299760603290255,2.62819050494727,0.0009868540986299745,0.014822561585692284,12,34,3,False,0,4,1060363.7500000047,12147.15,12152.05,12147.05,12151.05,0.0,12145.289333078163,12146.108806278151,12145.358619381732,52.7302234340764,-1.1203052873825072,-1.5037263690737603,0.3834210816912531,6.075024999999999,0.0016010211619364061,-0.8194731999883516,0.00046860539870641205,0.033753329024976964,13,19,3,True,0,4,1060363.7500000047,EXECUTED_TRADE
281,BUY,BUY_MODERATE,2020-02-06 13:21:00,12150.25,12136.85,12140.25,12180.25,5,375,3750.0,0.35295321840392063,-5024.999999999864,-13.399999999999636,-0.11028579658854457,30,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=51.8, MACD_hist=0.88",0,5,1062463.7500000042,12150.6,12152.6,12150.05,12150.25,0.0,12147.326880504072,12146.864715932355,12145.751689786826,51.79357704398086,-0.22875787291013694,-1.1047995935343262,0.8760417206241893,6.075483333333334,0.0014987613357768546,0.46216457171613,0.0003703607918277285,-0.0037034903338950542,13,21,3,False,0,5,1062463.7500000042,12142.75,12143.0,12130.9,12136.85,0.0,12150.25447712179,12152.876231482698,12151.260329354644,18.334959973375803,-0.8080852818093263,1.3195074138076717,-2.1275926956169977,6.068458333333333,0.0019531273557575678,-2.621754360907289,-0.0011859123221836798,-0.059288293444104134,13,51,3,True,0,5,1062463.7500000042,EXECUTED_TRADE
282,SELL,SELL_MODERATE,2020-02-06 14:04:00,12117.75,12129.3,12127.75,12087.75,5,375,3750.0,0.3546304691406461,-4331.249999999727,-11.549999999999272,-0.09531472426811308,9,STOP_LOSS,"EMA8<EMA21, Price<EMA50, RSI=31.0, MACD_hist=-0.57",1,0,1057438.7500000044,12118.25,12118.9,12114.1,12117.75,0.0,12121.10035112919,12129.976160328482,12139.039249377218,31.023904278990358,-8.712058778322898,-8.138020544390157,-0.5740382339327414,7.492857142856987,0.005541315945088785,-8.875809199293144,-0.0017537837171347492,-0.006601449843413043,14,4,3,False,1,0,1057438.7500000044,12121.7,12129.3,12120.15,12129.3,0.0,12120.425770858312,12123.838099392244,12133.005177585112,61.18801778990739,-5.249503104447285,-7.051243078054445,1.8017399736071598,6.36428571428587,0.0017979394605598306,-3.412328533931941,-0.00030538003824120974,0.05774481740263848,14,13,3,True,1,0,1057438.7500000044,EXECUTED_TRADE
283,BUY,BUY_MODERATE,2020-02-06 14:20:00,12136.55,12122.35,12126.55,12166.55,5,375,3750.0,0.35608900325939974,-5324.999999999591,-14.199999999998909,-0.11700194865920635,15,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=61.7, MACD_hist=2.59",2,0,1053107.5000000047,12129.2,12139.45,12129.2,12136.55,0.0,12127.480075118605,12125.792009392868,12131.659822154783,61.74351609190417,-0.70769496419598,-3.299922635585966,2.592227671389986,6.778571428571532,0.002150147221641029,1.688065725737033,0.0004030922327946662,0.058947680841581196,14,20,3,False,2,0,1053107.5000000047,12134.35,12135.7,12121.55,12122.35,0.0,12133.494134472472,12133.244707061582,12133.699750691463,31.733224439994075,1.0870832527252787,2.150208938994024,-1.0631256862687453,6.063266666666666,0.00196214010263627,0.24942741089034826,-0.0009353907649491955,-0.09230604398546838,14,35,3,True,2,0,1053107.5000000047,EXECUTED_TRADE
284,SELL,SELL_MODERATE,2020-02-06 14:36:00,12124.9,12136.3,12134.9,12094.9,5,375,3750.0,0.3578987051224831,-4274.999999999864,-11.399999999999636,-0.09402139399087528,7,STOP_LOSS,"EMA8<EMA21, Price<EMA50, RSI=35.2, MACD_hist=-1.50",3,0,1047782.5000000051,12122.45,12127.3,12122.35,12124.9,0.0,12131.584326811922,12132.48609732871,12133.354662429052,35.16240122986521,0.28037502997540287,1.7762421571902998,-1.495867127214897,6.062425,0.001905033041955178,-0.9017705167880194,-0.0006968116126393475,0.021035525290047374,14,36,3,False,3,0,1047782.5000000051,12133.5,12136.6,12133.4,12136.3,0.0,12132.13722780885,12131.990058233034,12132.827506592119,46.77268475210349,0.14012776187882992,0.1720902330005125,-0.03196247112168257,6.0677166666666675,0.0017525274463960488,0.1471695758154965,0.00028620644330379363,0.02513753528525786,14,43,3,True,3,0,1047782.5000000051,EXECUTED_TRADE
285,BUY,BUY_MODERATE,2020-02-06 14:44:00,12135.6,12122.55,12125.6,12165.6,2,150,1500.0,0.14374597211807222,-1957.5000000001637,-13.050000000001091,-0.1075348561257877,11,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=50.1, MACD_hist=0.19",4,0,1043507.5000000052,12136.15,12137.0,12135.4,12135.6,0.0,12132.906732740215,12132.318234757304,12132.936231823802,50.05992394837305,0.4114650601932226,0.21996519843905452,0.19149986175416808,6.0680000000000005,0.0017138418077362835,0.5884979829115764,0.00021954851861916147,-0.005767820505420129,14,44,3,False,4,0,1043507.5000000052,12128.3,12128.3,12122.3,12122.55,0.0,12129.944272353438,12131.39493951888,12132.329261289291,35.67994021695782,-0.7758589661916631,0.04190115207799977,-0.8177601182696628,6.062191666666666,0.0011781736860566293,-1.4506671654417005,-0.0008060497764839081,-0.045349417259987757,14,55,3,True,4,0,1043507.5000000052,EXECUTED_TRADE
286,SELL,SELL_MODERATE,2020-02-06 14:55:00,12122.55,12144.0,12132.55,12092.55,2,150,1500.0,0.14401612980653763,-3217.500000000109,-21.450000000000728,-0.17694296991970113,5,STOP_LOSS,"EMA8<EMA21, Price<EMA50, RSI=35.7, MACD_hist=-0.82",5,0,1041550.0000000051,12128.3,12128.3,12122.3,12122.55,0.0,12129.944272353438,12131.39493951888,12132.329261289291,35.67994021695782,-0.7758589661916631,0.04190115207799977,-0.8177601182696628,6.062191666666666,0.0011781736860566293,-1.4506671654417005,-0.0008060497764839081,-0.045349417259987757,14,55,3,False,5,0,1041550.0000000051,12127.8,12144.3,12127.8,12144.0,0.0,12131.804785609309,12131.272773543087,12132.007153341014,63.75796005534843,-0.008015319488549721,-0.6398147893886383,0.6317994699000886,6.06935,0.0016335908194503755,0.532012066221796,0.0009885294747524753,0.1331645757492117,15,0,3,True,5,0,1041550.0000000051,EXECUTED_TRADE
287,BUY,BUY_MODERATE,2020-02-06 15:00:00,12144.0,12131.5,12134.0,12174.0,2,150,1500.0,0.14446239523466645,-1875.0,-12.5,-0.10293148880105403,11,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=63.8, MACD_hist=0.63",6,0,1038332.500000005,12127.8,12144.3,12127.8,12144.0,0.0,12131.804785609309,12131.272773543087,12132.007153341014,63.75796005534843,-0.008015319488549721,-0.6398147893886383,0.6317994699000886,6.06935,0.0016335908194503755,0.532012066221796,0.0009885294747524753,0.1331645757492117,15,0,3,False,6,0,1038332.500000005,12137.7,12138.35,12131.4,12131.5,0.0,12138.846105864532,12137.495741037294,12135.330151415106,54.3861882224968,1.8928763227722811,2.4320991397076273,-0.5392228169353461,6.0668750000000005,0.002656270706139236,1.3503648272380815,-0.00031561987744188613,-0.05190396941784359,15,11,3,True,6,0,1038332.500000005,EXECUTED_TRADE
288,SELL,SELL_MODERATE,2020-02-06 15:16:00,12133.6,12127.6,12143.6,12103.6,2,150,1500.0,0.1447237344512431,900.0,6.0,0.04944946264917254,45,TIME_EXIT,"EMA8<EMA21, Price<EMA50, RSI=40.0, MACD_hist=-0.89",7,0,1036457.500000005,12136.6,12137.9,12133.6,12133.6,0.0,12137.152065255385,12137.240853541603,12135.621875791318,39.95511054247473,0.7105491356433049,1.6012151825975693,-0.8906660469542644,6.067516666666666,0.0019428174711213907,-0.08878828621891444,-0.00016660668995882588,-0.03213182286302407,15,16,3,False,7,0,1036457.500000005,12121.85,12127.6,12118.0,12127.6,0.0,12122.679315230305,12120.424961757935,12123.606344224367,75.86354840295144,0.44015522626796155,-1.5993761990785977,2.039531425346559,6.921428571428415,0.0024578622929251636,2.254353472369985,0.0003294115350038762,0.04413372105014357,9,45,4,True,7,0,1036457.500000005,EXECUTED_TRADE
289,BUY,BUY_MODERATE,2020-02-07 09:47:00,12124.55,12113.9,12114.55,12154.55,5,375,3750.0,0.3614954343126629,-3993.7499999998636,-10.649999999999636,-0.08783831152496081,15,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=68.2, MACD_hist=1.66",0,1,1037357.500000005,12126.15,12126.55,12121.45,12124.55,0.0,12123.738104275122,12121.29377004788,12123.748609182123,68.15872592605828,0.9639039576431969,-0.6993285350181984,1.6632324926613953,6.7249999999997145,0.002581478831701455,2.444334227242507,6.610091018122155e-05,-0.015255970444649769,9,47,4,False,0,1,1037357.500000005,12116.55,12117.05,12112.8,12113.9,0.0,12121.645573419682,12124.152100982648,12124.919086451102,35.28536561753141,-0.9164413703747414,1.052844655246858,-1.9692860256215994,6.057291666666667,0.001950852985218513,-2.506527562965857,-0.0009087966997994856,-0.014444128049262428,10,2,4,True,0,1,1037357.500000005,EXECUTED_TRADE
290,SELL,SELL_MODERATE,2020-02-07 10:02:00,12113.9,12127.6,12123.9,12083.9,5,375,3750.0,0.3628925438888273,-5137.500000000273,-13.700000000000728,-0.11309322348707458,8,STOP_LOSS,"EMA8<EMA21, Price<EMA50, RSI=35.3, MACD_hist=-1.97",1,0,1033363.7500000051,12116.55,12117.05,12112.8,12113.9,0.0,12121.645573419682,12124.152100982648,12124.919086451102,35.28536561753141,-0.9164413703747414,1.052844655246858,-1.9692860256215994,6.057291666666667,0.001950852985218513,-2.506527562965857,-0.0009087966997994856,-0.014444128049262428,10,2,4,False,1,0,1033363.7500000051,12120.75,12129.1,12120.75,12127.6,0.0,12120.91044138055,12121.865968692311,12123.451415829917,49.99825442503254,-1.0889856717985822,-1.1905083572470267,0.10152268544844456,6.062908333333333,0.002283533982610583,-0.9555273117603065,0.0003421949763140475,0.060229532272315645,10,10,4,True,1,0,1033363.7500000051,EXECUTED_TRADE
291,BUY,BUY_MODERATE,2020-02-07 10:11:00,12127.85,12116.7,12117.85,12157.85,5,375,3750.0,0.3647057250289012,-4181.249999999864,-11.149999999999636,-0.09193715291663103,3,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=52.8, MACD_hist=0.58",2,0,1028226.2500000049,12127.4,12128.85,12125.6,12127.85,0.0,12122.452565518208,12122.409971538464,12123.623909326783,52.79391647638225,-0.467944271493252,-1.045995540096272,0.5780512686030199,6.063716666666667,0.002207581225484915,0.042593979744196986,0.00034858312207841635,0.0020614136350127765,10,11,4,False,2,0,1028226.2500000049,12119.3,12121.25,12116.2,12116.7,0.0,12120.896886108017,12121.779617985318,12123.214681445197,44.889486905130006,-0.8680158374190796,-0.8246440263011905,-0.043371811117889125,6.059025000000001,0.0015915100745773003,-0.8827318773001025,-0.0005373724392728763,-0.0255779798346345,10,14,4,True,2,0,1028226.2500000049,EXECUTED_TRADE
292,SELL,SELL_MODERATE,2020-02-07 10:14:00,12116.7,12112.35,12126.7,12086.7,5,375,3750.0,0.3661948449531009,1631.2500000001364,4.350000000000364,0.03590086409666298,45,TIME_EXIT,"EMA8<EMA21, Price<EMA50, RSI=44.9, MACD_hist=-0.04",3,0,1024045.000000005,12119.3,12121.25,12116.2,12116.7,0.0,12120.896886108017,12121.779617985318,12123.214681445197,44.889486905130006,-0.8680158374190796,-0.8246440263011905,-0.043371811117889125,6.059025000000001,0.0015915100745773003,-0.8827318773001025,-0.0005373724392728763,-0.0255779798346345,10,14,4,False,3,0,1024045.000000005,12109.85,12112.65,12109.75,12112.35,0.0,12110.094560010231,12108.427850776257,12110.22796429252,69.80671087757692,0.8000703907200659,-0.1620028187306189,0.9620732094506848,6.055791666666667,0.0010641851914429694,1.666709233973961,0.00017522673509828834,0.0202313809362753,10,59,4,True,3,0,1024045.000000005,EXECUTED_TRADE
293,BUY,BUY_MODERATE,2020-02-07 10:59:00,12112.35,12101.05,12102.35,12142.35,5,375,3750.0,0.36561244349764177,-4237.500000000409,-11.300000000001091,-0.09329320899743726,4,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=69.8, MACD_hist=0.96",0,1,1025676.2500000051,12109.85,12112.65,12109.75,12112.35,0.0,12110.094560010231,12108.427850776257,12110.22796429252,69.80671087757692,0.8000703907200659,-0.1620028187306189,0.9620732094506848,6.055791666666667,0.0010641851914429694,1.666709233973961,0.00017522673509828834,0.0202313809362753,10,59,4,False,0,1,1025676.2500000051,12103.25,12104.15,12101.05,12101.05,0.0,12106.403740067759,12107.297251401034,12109.466473927601,45.164737060391445,-0.538395932479034,-0.016387052463218532,-0.5220088800158154,6.051041666666667,0.0011659848085769644,-0.8935113332754554,-0.000695032596665035,-0.01858997133012963,11,3,4,True,0,1,1025676.2500000051,EXECUTED_TRADE
294,SELL,SELL_MODERATE,2020-02-07 11:03:00,12101.05,12096.0,12111.05,12071.05,5,375,3750.0,0.3671292086774643,1893.7499999997272,5.049999999999272,0.041731915825480206,45,TIME_EXIT,"EMA8<EMA21, Price<EMA50, RSI=45.2, MACD_hist=-0.52",1,0,1021438.7500000047,12103.25,12104.15,12101.05,12101.05,0.0,12106.403740067759,12107.297251401034,12109.466473927601,45.164737060391445,-0.538395932479034,-0.016387052463218532,-0.5220088800158154,6.051041666666667,0.0011659848085769644,-0.8935113332754554,-0.000695032596665035,-0.01858997133012963,11,3,4,False,1,0,1021438.7500000047,12093.45,12097.15,12093.4,12096.0,0.0,12092.277415775738,12092.86206767002,12096.953446003032,57.87986903599717,-1.4040880921711505,-2.215814689380445,0.8117265972092946,6.047758333333334,0.0008808299473956998,-0.5846518942817056,-7.881703499046377e-05,0.021912869469575824,11,48,4,True,1,0,1021438.7500000047,EXECUTED_TRADE
295,BUY,BUY_MODERATE,2020-02-07 12:02:00,12095.75,12085.25,12085.75,12125.75,5,375,3750.0,0.3664498098125471,-3937.5,-10.5,-0.08680734968894033,11,STOP_LOSS,"EMA8>EMA21, Price>EMA50, RSI=49.2, MACD_hist=0.42",0,1,1023332.5000000044,12094.15,12096.75,12093.7,12095.75,0.0,12093.772423036724,12093.364614304774,12095.469787794962,49.23593128852242,-0.020732639257403207,-0.43842664549425797,0.41769400623685476,6.0477,0.0006873184889310969,0.40780873195035383,2.316670703605972e-05,0.012402588006699133,12,2,4,False,0,1,1023332.5000000044,12085.85,12086.5,12084.4,12085.25,0.0,12087.737745126102,12090.093490657255,12093.084466738841,26.31350842652003,-1.912594460631226,-1.2531989280217033,-0.6593955326095227,6.042691666666666,0.0010887216811380728,-2.355745531152934,-0.0006478468549846461,-0.007032872473344831,12,13,4,True,0,1,1023332.5000000044,EXECUTED_TRADE
296,SELL,SELL_MODERATE,2020-02-07 12:21:00,12080.85,12091.9,12090.85,12050.85,5,375,3750.0,0.3678652534101093,-4143.749999999727,-11.049999999999272,-0.09146707392277259,7,STOP_LOSS,"EMA8<EMA21, Price<EMA50, RSI=33.2, MACD_hist=-0.64",1,0,1019395.0000000044,12075.45,12080.85,12075.45,12080.85,0.0,12081.376438956659,12085.159483880097,12089.779714298144,33.18477104705859,-3.4067429051392537,-2.767270853254476,-0.6394720518847778,6.039525,0.0017418468996324603,-3.7830449234388652,-0.0007386167911382913,0.044304583661136654,12,21,4,False,1,0,1019395.0000000044,12089.05,12092.2,12088.15,12091.9,0.0,12086.474564223121,12085.849805813317,12088.914090190245,63.37116353711371,-0.5900649559971498,-1.9379402027600823,1.3478752467629325,6.045375,0.0012184852761590208,0.6247584098036896,0.0002469957009767487,0.022747670431755296,12,28,4,True,1,0,1019395.0000000044,EXECUTED_TRADE
297,BUY,BUY_MODERATE,2020-02-07 12:28:00,12091.9,12100.4,12081.9,12121.9,5,375,3750.0,0.36936669617495993,3187.5,8.5,0.0702949908616512,45,TIME_EXIT,"EMA8>EMA21, Price>EMA50, RSI=63.4, MACD_hist=1.35",2,0,1015251.2500000047,12089.05,12092.2,12088.15,12091.9,0.0,12086.474564223121,12085.849805813317,12088.914090190245,63.37116353711371,-0.5900649559971498,-1.9379402027600823,1.3478752467629325,6.045375,0.0012184852761590208,0.6247584098036896,0.0002469957009767487,0.022747670431755296,12,28,4,False,2,0,1015251.2500000047,12097.65,12101.5,12097.35,12100.4,0.0,12100.89599264381,12101.743101819857,12100.474677014401,53.096613966960305,-0.40368313701583247,0.04269905039753476,-0.4463821874133672,6.049875,0.0014098589965683432,-0.8471091760475247,-6.171411981337194e-06,0.019011249700362498,13,13,4,True,2,0,1015251.2500000047,EXECUTED_TRADE
298,SELL,SELL_MODERATE,2020-02-07 13:13:00,12100.4,12079.7,12110.4,12070.4,5,375,3750.0,0.36821065577090256,7762.499999999591,20.69999999999891,0.17106872500081738,45,TIME_EXIT,"EMA8<EMA21, Price<EMA50, RSI=53.1, MACD_hist=-0.45",0,1,1018438.7500000047,12097.65,12101.5,12097.35,12100.4,0.0,12100.89599264381,12101.743101819857,12100.474677014401,53.096613966960305,-0.40368313701583247,0.04269905039753476,-0.4463821874133672,6.049875,0.0014098589965683432,-0.8471091760475247,-6.171411981337194e-06,0.019011249700362498,13,13,4,False,0,1,1018438.7500000047,12082.3,12082.3,12078.15,12079.7,0.0,12083.586710786249,12086.16042917426,12089.752798358035,36.361747441692565,-2.291363142689079,-1.7711312277911289,-0.52023191489795,6.040024999999999,0.0012580621461271793,-2.573718388011912,-0.0008315139710217689,-0.021932819360470646,13,58,4,True,0,1,1018438.7500000047,EXECUTED_TRADE
