timestamp,open,high,low,close,volume,has_open_position,current_equity,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_EMA_8,feature_EMA_21,feature_EMA_50,feature_RSI,feature_MACD,feature_MACD_signal,feature_MACD_hist,feature_ATR,feature_BB_width,feature_ema8_vs_ema21,feature_price_vs_ema50,feature_returns_1min,feature_hour,feature_minute,feature_day_of_week,feature_has_open_position,feature_consecutive_losses,feature_win_streak,feature_capital
2020-01-03 13:46:00,12222.35,12224.3,12222.0,12224.3,0.0,True,1000000.0,12222.35,12224.3,12222.0,12224.3,0.0,12226.789236080227,12228.23616220116,12229.075234520878,47.29100200456947,-1.068026900089535,-0.5777396372012337,-0.4902872628883014,6.111766666666666,0.000830780308762988,-1.4469261209324031,-0.0003904820625683092,0.015136081554834036,13,46,4,True,0,0,1000000.0
2020-01-03 13:47:00,12224.45,12226.3,12222.55,12222.85,0.0,True,1000000.0,12224.45,12226.3,12222.55,12222.85,0.0,12225.913850284622,12227.746511091964,12228.831107676922,39.32589658248275,-1.3558990106976125,-0.7333715119005095,-0.622527498797103,6.11195,0.0009108351648114414,-1.8326608073421085,-0.0004890988864150181,-0.011861619888242636,13,47,4,True,0,0,1000000.0
2020-01-03 13:48:00,12222.95,12223.4,12220.75,12222.75,0.0,True,1000000.0,12222.95,12223.4,12220.75,12222.75,0.0,12225.210772443594,12227.292282810875,12228.592632866063,31.99761084504992,-1.573965205496279,-0.9014902506196634,-0.6724749548766156,6.11115,0.000980012698608762,-2.0815103672812256,-0.0004777845694491356,-0.0008181397955553393,13,48,4,True,0,0,1000000.0
2020-01-03 13:49:00,12223.9,12224.45,12221.65,12223.05,0.0,True,1000000.0,12223.9,12224.45,12221.65,12223.05,0.0,12224.730600789462,12226.906620737158,12228.375274714454,33.15545170354841,-1.7029462389655237,-1.0617814482888355,-0.6411647906766882,6.1115249999999985,0.0010277256795856225,-2.1760199476957496,-0.00043548505789370306,0.0024544394673808867,13,49,4,True,0,0,1000000.0
2020-01-03 13:50:00,12222.95,12225.05,12220.5,12222.4,0.0,True,1000000.0,12222.95,12225.05,12220.5,12222.4,0.0,12224.212689502914,12226.49692794287,12228.140950215848,29.919061066372763,-1.8364448123229522,-1.216714121095659,-0.6197306912272933,6.111325,0.0010768481782190632,-2.284238439955516,-0.0004694867551184867,-0.005317821656625199,13,50,4,True,0,0,1000000.0
2020-01-03 13:51:00,12222.3,12222.35,12219.5,12220.25,0.0,True,1000000.0,12222.3,12222.35,12219.5,12220.25,0.0,12223.3320918356,12225.92902540261,12227.831501187777,28.356233894149327,-2.091619537179213,-1.3916952043123696,-0.6999243328668432,6.1103499999999995,0.0011792756658052155,-2.5969335670088185,-0.0006200200899922903,-0.017590653226862152,13,51,4,True,0,0,1000000.0
2020-01-03 13:52:00,12220.15,12221.35,12219.85,12220.8,0.0,True,1000000.0,12220.15,12221.35,12219.85,12220.8,0.0,12222.769404761022,12225.462750366009,12227.555756043159,23.605673849148033,-2.22383199070282,-1.5581225615904597,-0.6657094291123602,6.110333333333333,0.0012559117363206685,-2.6933456049864617,-0.0005525025751627055,0.0045007262535534664,13,52,4,True,0,0,1000000.0
2020-01-03 13:53:00,12220.75,12222.1,12220.25,12220.8,0.0,True,1000000.0,12220.75,12222.1,12220.25,12220.8,0.0,12222.331759258574,12225.038863969097,12227.290824433625,24.381691267510547,-2.3020744316036144,-1.7069129355930908,-0.5951614960105236,6.110524999999999,0.001322895155243889,-2.7071047105237085,-0.0005308473092546784,0.0,13,53,4,True,0,0,1000000.0
2020-01-03 13:54:00,12221.15,12221.75,12220.05,12220.75,0.0,True,1000000.0,12221.15,12221.75,12220.05,12220.75,0.0,12221.980257201114,12224.648967244633,12227.034321514659,25.35410280660608,-2.341129626820475,-1.8337562738385678,-0.5073733529819073,6.110425,0.0013561100433354962,-2.6687100435192406,-0.0005139694016889074,-0.0004091385179316731,13,54,4,True,0,0,1000000.0
2020-01-03 13:55:00,12220.7,12225.3,12220.45,12224.9,0.0,True,1000000.0,12220.7,12225.3,12220.45,12224.9,0.0,12222.6290889342,12224.671788404212,12226.950622631732,37.91217644326434,-2.0139947555289837,-1.8698039701766511,-0.14419078535233254,6.111775000000001,0.0013278396899434994,-2.0426994700119394,-0.00016771333221354823,0.033958635926589764,13,55,4,True,0,0,1000000.0
2020-01-03 13:56:00,12225.05,12225.95,12224.45,12225.4,0.0,True,1000000.0,12225.05,12225.95,12224.45,12225.4,0.0,12223.244846948823,12224.737989458374,12226.889813901076,35.938859931344936,-1.6948549588705646,-1.8348141679154337,0.13995920904486914,6.112633333333334,0.0012824730021953122,-1.493142509551035,-0.00012184733188502772,0.004090013006230464,13,56,4,True,0,0,1000000.0
2020-01-03 13:57:00,12225.5,12227.05,12224.45,12227.05,0.0,True,1000000.0,12225.5,12227.05,12224.45,12227.05,0.0,12224.090436515751,12224.948172234885,12226.896095708877,41.37664702041879,-1.293878138596483,-1.7266269620516437,0.43274882345516064,6.1130916666666675,0.001259743313490732,-0.8577357191334158,1.258735577036596e-05,0.01349649091235694,13,57,4,True,0,0,1000000.0
2020-01-03 13:58:00,12227.15,12227.15,12224.55,12225.1,0.0,True,1000000.0,12227.15,12227.15,12224.55,12225.1,0.0,12224.314783956695,12224.961974758986,12226.825660583037,50.135365486817506,-1.1205330157226854,-1.6054081727858522,0.48487515706316686,6.112799999999999,0.0011865366281178244,-0.6471908022904245,-0.00014113725270492594,-0.015948245897412505,13,58,4,True,0,0,1000000.0
2020-01-03 13:59:00,12225.25,12226.65,12224.9,12225.95,0.0,True,1000000.0,12225.25,12226.65,12224.9,12225.95,0.0,12224.678165299652,12225.051795235442,12226.791320952332,60.797215055493396,-0.9041454349426203,-1.465155625217206,0.5610101902745857,6.112916666666667,0.0011212321810746052,-0.37362993578972237,-6.880962717414896e-05,0.006952908360680077,13,59,4,True,0,0,1000000.0
2020-01-03 14:00:00,12225.75,12226.2,12225.0,12226.2,0.0,True,1000000.0,12225.75,12226.2,12225.0,12226.2,0.0,12225.016350788617,12225.156177486764,12226.768131895378,56.50143136960195,-0.7043643339311529,-1.3129973669599955,0.6086330330288425,6.112900000000001,0.0010698943953992867,-0.13982669814686233,-4.6466236150788376e-05,0.002044830872027781,14,0,4,True,0,0,1000000.0
2020-01-03 14:01:00,12225.95,12226.3,12223.1,12223.4,0.0,True,1000000.0,12225.95,12226.3,12223.1,12223.4,0.0,12224.657161724479,12224.996524987966,12226.636048291639,51.71959827977285,-0.763175558678995,-1.2030330053037956,0.43985744662480064,6.112133333333334,0.000988053780581603,-0.33936326348703005,-0.0002646720061721952,-0.02290163746708762,14,1,4,True,0,0,1000000.0
2020-01-03 14:02:00,12222.85,12224.1,12221.8,12223.1,0.0,True,1000000.0,12222.85,12224.1,12221.8,12223.1,0.0,12224.311125785705,12224.824113625422,12226.497379731183,51.079163416175845,-0.8244871956321731,-1.1273238433694712,0.3028366477372981,6.1115,0.0008360655642416973,-0.5129878397165157,-0.000277870237539557,-0.00245430894840748,14,2,4,True,0,0,1000000.0
2020-01-03 14:03:00,12222.5,12223.4,12221.75,12222.95,0.0,True,1000000.0,12222.5,12223.4,12221.75,12222.95,0.0,12224.008653388883,12224.653739659474,12226.358266800547,49.68315272414111,-0.8750933249193622,-1.0768777396794496,0.20178441476008735,6.111350000000002,0.0006446410861710847,-0.6450862705914915,-0.00027876385806568926,-0.0012271845931000058,14,3,4,True,0,0,1000000.0
2020-01-03 14:04:00,12222.85,12222.85,12218.7,12219.6,0.0,True,1000000.0,12222.85,12222.85,12218.7,12219.6,0.0,12223.028952635797,12224.194308781342,12226.09323672994,42.51018640315777,-1.1720058954433625,-1.0959033708322323,-0.0761025246111302,6.110191666666667,0.0006912751945512535,-1.1653561455441377,-0.0005310966147740181,-0.02740745891949281,14,4,4,True,0,0,1000000.0
2020-01-03 14:05:00,12219.55,12219.65,12218.15,12218.75,0.0,True,1000000.0,12219.55,12219.65,12218.15,12218.75,0.0,12222.078074272287,12223.699371619401,12225.805266662099,45.685979289022185,-1.4590797795244725,-1.1685386525706805,-0.2905411269537921,6.109425,0.0007632615618030681,-1.6212973471137957,-0.0005770799148370198,-0.006956037840843976,14,5,4,True,0,0,1000000.0
2020-01-03 14:06:00,12218.35,12218.8,12217.35,12218.1,0.0,True,1000000.0,12218.35,12218.8,12217.35,12218.1,0.0,12221.194057767334,12223.19033783582,12225.503099342017,42.282331699180666,-1.7192193778264482,-1.278674797621834,-0.4405445802046142,6.109041666666667,0.0008359426449042174,-1.9962800684861577,-0.0006055455781132091,-0.005319693094629763,14,6,4,True,0,0,1000000.0
2020-01-03 14:07:00,12218.5,12218.55,12214.55,12215.4,0.0,True,1000000.0,12218.5,12218.55,12214.55,12215.4,0.0,12219.906489374593,12222.48212530529,12225.10689936782,36.631124575524645,-2.118824825185584,-1.4467048031345842,-0.6721200220509997,6.108083333333333,0.000992020518534838,-2.5756359306978993,-0.0007940134550743494,-0.02209836226582107,14,7,4,True,0,0,1000000.0
2020-01-03 14:08:00,12214.65,12215.8,12214.3,12215.25,0.0,True,1000000.0,12214.65,12215.8,12214.3,12215.25,0.0,12218.871713958017,12221.824659368445,12224.720354294574,36.45068812988218,-2.4197256762472534,-1.641308977757118,-0.7784166984901355,6.107558333333333,0.0011181790601608426,-2.9529454104285833,-0.0007746888288734377,-0.0012279581511842608,14,8,4,True,0,0,1000000.0
2020-01-03 14:09:00,12215.5,12222.4,12214.85,12220.7,0.0,True,1000000.0,12215.5,12222.4,12214.85,12220.7,0.0,12219.277999745125,12221.722417607676,12224.562693341846,40.275167350267026,-2.1931411501409457,-1.7516754122338836,-0.4414657379070621,6.109658333333333,0.0011185007772390857,-2.4444178625508357,-0.00031597803853955497,0.04461636069668096,14,9,4,True,0,0,1000000.0
2020-01-03 14:10:00,12220.85,12220.85,12218.75,12219.2,0.0,True,1000000.0,12220.85,12220.85,12218.75,12219.2,0.0,12219.260666468432,12221.49310691607,12224.352391642167,36.28093834895447,-2.1102827191443794,-1.823396873615983,-0.28688584552839647,6.1098,0.0011339334949141669,-2.23244044763851,-0.0004214858568449831,-0.012274255975519566,14,10,4,True,0,0,1000000.0
2020-01-03 14:11:00,12219.5,12220.15,12217.75,12218.3,0.0,True,1003149.9999999999,12219.5,12220.15,12217.75,12218.3,0.0,12219.047185031002,12221.202824469154,12224.115042950318,29.975196097277234,-2.093111210879215,-1.8773397410686294,-0.21577146981058548,6.109366666666666,0.001156584934447486,-2.155639438151411,-0.00047570257068807464,-0.007365457640451378,14,11,4,True,0,1,1003149.9999999999
2020-01-03 14:12:00,12218.05,12219.6,12217.6,12217.75,0.0,True,1003149.9999999999,12218.05,12219.6,12217.6,12217.75,0.0,12218.758921690778,12220.888931335594,12223.865433422854,32.02714728576173,-2.0996792746500432,-1.9218076477849124,-0.1778716268651308,6.109158333333333,0.0011893461488036985,-2.1300096448158,-0.0005002863829089987,-0.0045014445544722115,14,12,4,True,0,1,1003149.9999999999
2020-01-03 14:13:00,12218.15,12218.7,12215.3,12216.35,0.0,True,1003149.9999999999,12218.15,12218.7,12215.3,12216.35,0.0,12218.223605759495,12220.476301214176,12223.570710543527,27.141047739675614,-2.1925781362970156,-1.975961745487333,-0.21661639080968254,6.108391666666667,0.0012459541494821307,-2.2526954546810884,-0.0005907202334337613,-0.011458738311065364,14,13,4,True,0,1,1003149.9999999999
2020-01-03 14:14:00,12216.4,12217.0,12214.05,12214.2,0.0,True,1003149.9999999999,12216.4,12217.0,12214.05,12214.2,0.0,12217.329471146273,12219.905728376523,12223.203231698684,23.79767175806012,-2.4118854707921855,-2.063146490548304,-0.3487389802438816,6.107541666666667,0.0013476912057491242,-2.576257230250121,-0.0007365689278023835,-0.017599364785714222,14,14,4,True,0,1,1003149.9999999999
2020-01-03 14:15:00,12214.55,12215.0,12211.35,12212.65,0.0,True,1003149.9999999999,12214.55,12215.0,12211.35,12212.65,0.0,12216.289588669322,12219.24611670593,12222.789379475207,25.171582438088805,-2.6798683058441384,-2.186490853607471,-0.4933774522366674,6.1065000000000005,0.0014371178768752876,-2.9565280366077786,-0.000829547099308936,-0.01269014753321196,14,15,4,True,0,1,1003149.9999999999
2020-01-03 14:16:00,12212.25,12215.35,12212.1,12213.5,0.0,True,1003149.9999999999,12212.25,12215.35,12212.1,12213.5,0.0,12215.66968007614,12218.723742459937,12222.425090084023,28.37658886376701,-2.791480289935862,-2.3074887408731493,-0.4839915490627127,6.106825,0.0014613828970402854,-3.054062383796918,-0.0007302225228006387,0.006959996397171153,14,16,4,True,0,1,1003149.9999999999
2020-01-03 14:17:00,12213.3,12214.8,12213.0,12214.8,0.0,True,1003149.9999999999,12213.3,12214.8,12213.0,12214.8,0.0,12215.476417836997,12218.367038599941,12222.126066943474,32.546228491652116,-2.743410131715791,-2.3946730190416776,-0.34873711267411345,6.1071,0.0013859313691104297,-2.890620762944309,-0.0005994101929033269,0.01064395955294728,14,17,4,True,0,1,1003149.9999999999
2020-01-03 14:18:00,12214.7,12216.65,12214.0,12214.5,0.0,True,1003149.9999999999,12214.7,12216.65,12214.0,12214.5,0.0,12215.259436095443,12218.01548963631,12221.827005494712,37.43584186312251,-2.698416017650743,-2.4554216187634905,-0.2429943988872525,6.107525000000001,0.0013420476538237222,-2.75605354086656,-0.000599501653183121,-0.002456036938791595,14,18,4,True,0,1,1003149.9999999999
2020-01-03 14:19:00,12213.95,12215.2,12213.05,12215.2,0.0,True,1003149.9999999999,12213.95,12215.2,12213.05,12215.2,0.0,12215.246228074233,12217.759536033007,12221.567122926293,41.18820528598753,-2.5765725833553006,-2.4796518116818524,-0.09692077167344815,6.107241666666666,0.0012332606378157428,-2.5133079587740212,-0.000520974344963343,0.005730893610067511,14,19,4,True,0,1,1003149.9999999999
2020-01-03 14:20:00,12214.7,12218.5,12214.5,12217.7,0.0,True,1003149.9999999999,12214.7,12218.5,12214.5,12217.7,0.0,12215.791510724403,12217.754123666371,12221.415471046832,49.08778532275309,-2.2523183532539406,-2.43418511999627,0.1818667667423295,6.10845,0.0010589379098877854,-1.962612941968473,-0.0003040131526199641,0.020466304276633984,14,20,4,True,0,1,1003149.9999999999
2020-01-03 14:21:00,12218.45,12219.0,12216.7,12217.9,0.0,True,1003149.9999999999,12218.45,12219.0,12216.7,12217.9,0.0,12216.260063896756,12217.767385151246,12221.277609437153,56.40620673387552,-1.9566511547054688,-2.33867832693811,0.3820271722326414,6.108933333333334,0.0009600641789512718,-1.5073212544903072,-0.00027637122280443904,0.0016369693150108944,14,21,4,True,0,1,1003149.9999999999
2020-01-03 14:22:00,12218.0,12218.55,12215.4,12216.0,0.0,True,1003149.9999999999,12218.0,12218.55,12215.4,12216.0,0.0,12216.2022719197,12217.60671377386,12221.070644361187,51.7612957263992,-1.8542719973847852,-2.2417970610274454,0.38752506364266015,6.108325,0.0008525783687817183,-1.4044418541598134,-0.00041490999510152005,-0.015550953928245015,14,22,4,True,0,1,1003149.9999999999
2020-01-03 14:23:00,12215.85,12216.05,12212.6,12212.6,0.0,True,1003149.9999999999,12215.85,12216.05,12212.6,12212.6,0.0,12215.401767048656,12217.151557976236,12220.738462229376,28.904142406280727,-2.0241541733012127,-2.198268483482199,0.1741143101809861,6.1068750000000005,0.0007740799408816404,-1.7497909275807615,-0.0006659550283748539,-0.027832351015055767,14,23,4,True,0,1,1003149.9999999999
2020-01-03 14:24:00,12213.4,12213.45,12208.65,12210.05,0.0,True,1003149.9999999999,12213.4,12213.45,12208.65,12210.05,0.0,12214.212485482287,12216.505961796578,12220.319306847832,27.40551270529086,-2.3376042635682097,-2.226135639499401,-0.11146862406880853,6.105358333333333,0.0008635364383461243,-2.2934763142911834,-0.0008403468510088663,-0.020880074676976612,14,24,4,True,0,1,1003149.9999999999
2020-01-03 14:25:00,12210.15,12210.4,12207.7,12207.95,0.0,True,1003149.9999999999,12210.15,12210.4,12207.7,12207.95,0.0,12212.820822041778,12215.728147087799,12219.834235991055,25.872437230204213,-2.724066821316228,-2.325721875862767,-0.3983449454534611,6.104341666666667,0.0010144846271543649,-2.90732504602056,-0.0009725365959589727,-0.017198946769247936,14,25,4,True,0,1,1003149.9999999999
2020-01-03 14:26:00,12207.35,12207.7,12205.55,12206.0,0.0,True,1003149.9999999999,12207.35,12207.7,12205.55,12206.0,0.0,12211.305083810272,12214.843770079817,12219.291716932581,24.287352197237922,-3.1513629355486046,-2.4908500877999344,-0.6605128477486701,6.103208333333333,0.0012025857572547116,-3.5386862695449963,-0.0010877649245546461,-0.015973197793250904,14,26,4,True,0,1,1003149.9999999999
2020-01-03 14:27:00,12205.95,12207.65,12205.95,12207.3,0.0,True,1003149.9999999999,12205.95,12207.65,12205.95,12207.3,0.0,12210.415065185767,12214.157972799832,12218.82145352346,30.108037307590266,-3.3465224217925424,-2.6619845545984564,-0.684537867194086,6.103483333333333,0.001320325971529589,-3.7429076140651887,-0.0009429267435722144,0.010650499754216725,14,27,4,True,0,1,1003149.9999999999
2020-01-03 14:28:00,12207.45,12212.25,12206.55,12211.8,0.0,True,1003149.9999999999,12207.45,12212.25,12206.55,12211.8,0.0,12210.72282847782,12213.943611636212,12218.546102404893,45.21660146445697,-3.1023137865522585,-2.750050400989217,-0.3522633855630417,6.105099999999999,0.0013318540880190612,-3.2207831583928055,-0.0005521198961279117,0.036863188420044324,14,28,4,True,0,1,1003149.9999999999
2020-01-03 14:29:00,12211.65,12213.45,12211.55,12212.8,0.0,True,1003149.9999999999,12211.65,12213.45,12211.55,12212.8,0.0,12211.184422149414,12213.839646942011,12218.320765055681,50.30263039989502,-2.7958561516861664,-2.759211551128607,-0.03664460055755958,6.1063,0.001237297540324975,-2.655224792597437,-0.00045184319202618006,0.008188800995756473,14,29,4,True,0,1,1003149.9999999999
2020-01-03 14:30:00,12212.6,12212.95,12209.85,12210.25,0.0,True,1003149.9999999999,12212.6,12212.95,12209.85,12210.25,0.0,12210.976772782877,12213.51331540183,12218.004264465264,43.80718742619355,-2.7273112109596696,-2.7528314830948197,0.02552027213515018,6.105508333333335,0.00119067716677852,-2.536542618952808,-0.0006346588442284196,-0.020879732739409462,14,30,4,True,0,1,1003149.9999999999
