trade_id,timestamp,action,strategy,status,exit_price,pnl
12,2021-01-01 15:00:00+05:30,BUY,trend_following,CLOSED,14025.0,750.0
13,2021-02-12 13:45:00+05:30,BUY,trend_following,CLOSED,15125.75,-1034.9999999999454
14,2021-02-23 10:30:00+05:30,SELL,trend_following,CLOSED,14836.5,750.0
15,2021-02-24 09:45:00+05:30,SELL,trend_following,CLOSED,14793.8,-900.0
16,2021-03-22 12:15:00+05:30,BUY,trend_following,CLOSED,14625.65,-682.5000000000273
17,2021-04-08 14:45:00+05:30,BUY,trend_following,CLOSED,14851.9,750.0
18,2021-04-22 11:30:00+05:30,SELL,trend_following,CLOSED,14304.807531384244,-150.56485381833227
19,2021-05-03 14:30:00+05:30,SELL,trend_following,CLOSED,14652.95,750.0
20,2021-05-27 14:15:00+05:30,BUY,trend_following,CLOSED,15675.683749999998,28675.031249999847
21,2021-06-02 14:45:00+05:30,SELL,trend_following,CLOSED,15558.85,-82.50000000002728
22,2021-06-28 10:30:00+05:30,BUY,trend_following,CLOSED,15841.2,750.0
23,2021-06-28 10:45:00+05:30,BUY,trend_following,CLOSED,15844.1,750.0
24,2021-06-30 09:45:00+05:30,SELL,trend_following,CLOSED,15812.55,-1473.7499999999727
25,2021-07-02 12:30:00+05:30,SELL,trend_following,CLOSED,15679.05,750.0
26,2021-07-02 12:45:00+05:30,SELL,trend_following,CLOSED,15695.25,750.0
27,2021-07-06 14:15:00+05:30,BUY,trend_following,CLOSED,15839.788316485054,-1523.376263621003
28,2021-07-06 14:30:00+05:30,BUY,trend_following,CLOSED,15857.9,750.0
29,2021-07-08 10:15:00+05:30,BUY,trend_following,CLOSED,15813.15,-1406.25
30,2021-07-08 10:30:00+05:30,BUY,trend_following,CLOSED,15840.35,750.0
31,2021-07-16 11:30:00+05:30,BUY,trend_following,CLOSED,15904.163045400019,-1446.5215949986487
32,2021-07-16 11:45:00+05:30,BUY,trend_following,CLOSED,15904.519396560801,-654.7952579398952
33,2021-07-29 15:15:00+05:30,BUY,trend_following,CLOSED,15788.45,750.0
34,2021-07-29 15:30:00+05:30,BUY,trend_following,CLOSED,15788.45,750.0
35,2021-07-30 14:45:00+05:30,BUY,trend_following,CLOSED,15779.15,-596.2500000000546
36,2021-08-02 14:30:00+05:30,BUY,trend_following,CLOSED,16243.02125,29712.843749999956
37,2021-08-17 09:45:00+05:30,BUY,trend_following,CLOSED,16548.45,750.0
38,2021-08-20 14:15:00+05:30,SELL,trend_following,CLOSED,16476.05,750.0
39,2021-08-25 14:15:00+05:30,BUY,trend_following,CLOSED,16648.2,750.0
40,2021-08-25 14:30:00+05:30,BUY,trend_following,CLOSED,16640.2,750.0
41,2021-08-27 10:15:00+05:30,SELL,trend_following,CLOSED,16662.4,-802.5000000000546
42,2021-09-08 15:15:00+05:30,SELL,trend_following,CLOSED,17343.5,750.0
43,2021-09-08 15:30:00+05:30,SELL,trend_following,CLOSED,17343.5,750.0
44,2021-09-09 13:30:00+05:30,SELL,trend_following,CLOSED,17339.15,750.0
45,2021-09-13 12:30:00+05:30,SELL,trend_following,CLOSED,17375.5,-2062.5
46,2021-09-13 12:45:00+05:30,SELL,trend_following,CLOSED,17349.8,750.0
47,2021-09-17 12:30:00+05:30,BUY,trend_following,CLOSED,17621.5,750.0
48,2021-09-21 13:15:00+05:30,SELL,trend_following,CLOSED,17481.1,-558.7499999997817
49,2021-09-22 15:00:00+05:30,BUY,trend_following,CLOSED,17545.6,750.0
50,2021-09-22 15:15:00+05:30,BUY,trend_following,CLOSED,17556.65,750.0
51,2021-10-05 09:45:00+05:30,BUY,trend_following,CLOSED,17669.6,750.0
52,2021-10-06 13:00:00+05:30,BUY,trend_following,CLOSED,17773.15,-206.25
53,2021-10-07 14:30:00+05:30,BUY,trend_following,CLOSED,18251.8675,33387.56249999997
54,2021-10-07 14:45:00+05:30,BUY,trend_following,CLOSED,18253.815,33391.125000000015
55,2021-10-27 14:15:00+05:30,BUY,trend_following,CLOSED,18240.8,-1413.7500000001637
56,2021-11-02 12:45:00+05:30,BUY,trend_following,CLOSED,17907.1,750.0
57,2021-11-02 13:45:00+05:30,BUY,trend_following,CLOSED,17880.35,750.0
58,2021-11-15 15:00:00+05:30,BUY,trend_following,CLOSED,18071.3,-2625.0
59,2021-11-15 15:15:00+05:30,BUY,trend_following,CLOSED,18071.3,-2861.250000000109
60,2021-11-17 13:30:00+05:30,SELL,trend_following,CLOSED,17542.785,33736.1249999999
61,2021-11-24 14:15:00+05:30,BUY,trend_following,CLOSED,17490.85,-1436.2500000001091
62,2021-12-07 09:45:00+05:30,SELL,trend_following,CLOSED,17115.75395004707,-2029.046253530214
63,2021-12-07 10:00:00+05:30,SELL,trend_following,CLOSED,17114.791050045227,-1769.328753391983
64,2021-12-09 10:15:00+05:30,BUY,trend_following,CLOSED,17395.3,750.0
65,2021-12-10 10:00:00+05:30,BUY,trend_following,CLOSED,17453.3,750.0
66,2021-12-14 13:30:00+05:30,SELL,trend_following,CLOSED,16920.6375,32539.687499999945
67,2021-12-15 14:15:00+05:30,SELL,trend_following,CLOSED,17297.21812328198,-2125.218492296881
68,2021-12-21 14:15:00+05:30,BUY,trend_following,CLOSED,17169.16,31406.99999999988
69,2021-12-29 12:00:00+05:30,BUY,trend_following,CLOSED,17219.95,750.0
70,2021-12-29 15:00:00+05:30,BUY,trend_following,CLOSED,17228.6,1500.0
71,2021-12-29 15:15:00+05:30,BUY,trend_following,CLOSED,17223.6,750.0
72,2021-12-30 14:15:00+05:30,BUY,trend_following,OPEN,,
73,2021-12-30 14:45:00+05:30,SELL,breakout,CLOSED,17264.05,-4500.0
