trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
342,2023-07-04 09:45:00+05:30,BUY,19308.65,trend_following,1,CLOSED,19791.36625,2023-07-18 10:45:00+05:30,TAKE_PROFIT,36203.718749999825
343,2023-07-04 14:15:00+05:30,BUY,19364.1,trend_following,1,CLOSED,19374.1,2023-07-05 10:15:00+05:30,STOP_LOSS,750.0
344,2023-07-05 10:15:00+05:30,BUY,19371.35,trend_following,2,CLOSED,19381.35,2023-07-05 12:45:00+05:30,STOP_LOSS,1500.0
345,2023-07-05 12:45:00+05:30,BUY,19377.7,trend_following,3,CLOSED,19387.7,2023-07-05 13:15:00+05:30,STOP_LOSS,2250.0
346,2023-07-05 13:15:00+05:30,BUY,19370.05,trend_following,4,CLOSED,19380.05,2023-07-05 14:30:00+05:30,STOP_LOSS,3000.0
347,2023-07-05 14:30:00+05:30,SELL,19345.9,breakout,1,CLOSED,19421.25,2023-07-06 09:45:00+05:30,STOP_LOSS,-5651.249999999891
348,2023-07-07 10:15:00+05:30,BUY,19471.15,trend_following,1,CLOSED,19422.8,2023-07-07 11:15:00+05:30,STOP_LOSS,-3626.2500000001637
349,2023-07-10 09:45:00+05:30,SELL,19397.15,trend_following,3,CLOSED,19418.9,2023-07-10 10:15:00+05:30,STOP_LOSS,-4893.75
350,2023-07-11 14:30:00+05:30,BUY,19437.0,trend_following,5,CLOSED,19447.0,2023-07-11 15:00:00+05:30,STOP_LOSS,3750.0
351,2023-07-11 15:00:00+05:30,SELL,19428.15,breakout,1,CLOSED,19418.15,2023-07-12 12:00:00+05:30,STOP_LOSS,750.0
352,2023-07-14 11:15:00+05:30,SELL,19492.85,trend_following,1,CLOSED,19482.85,2023-07-14 12:00:00+05:30,STOP_LOSS,750.0
353,2023-07-14 12:00:00+05:30,SELL,19485.3,trend_following,2,CLOSED,19475.3,2023-07-14 12:30:00+05:30,STOP_LOSS,1500.0
354,2023-07-18 13:00:00+05:30,BUY,19717.9,trend_following,1,CLOSED,19727.9,2023-07-21 14:45:00+05:30,STOP_LOSS,750.0
355,2023-07-18 13:15:00+05:30,BUY,19722.85,trend_following,1,CLOSED,19732.85,2023-07-18 14:45:00+05:30,STOP_LOSS,750.0
356,2023-07-18 14:45:00+05:30,BUY,19732.75,trend_following,1,CLOSED,19742.75,2023-07-19 11:45:00+05:30,STOP_LOSS,750.0
357,2023-07-20 09:45:00+05:30,BUY,19760.1,trend_following,2,CLOSED,19770.1,2023-07-21 11:45:00+05:30,STOP_LOSS,1500.0
358,2023-07-24 10:15:00+05:30,SELL,19772.0,trend_following,1,CLOSED,19762.0,2023-07-26 09:45:00+05:30,STOP_LOSS,750.0
359,2023-07-24 10:30:00+05:30,SELL,19775.7,trend_following,1,CLOSED,19765.7,2023-07-26 09:45:00+05:30,STOP_LOSS,750.0
360,2023-07-26 14:45:00+05:30,BUY,19763.65,trend_following,5,CLOSED,19773.65,2023-07-26 15:15:00+05:30,STOP_LOSS,3750.0
361,2023-07-26 15:15:00+05:30,BUY,19773.1,trend_following,3,CLOSED,19783.1,2023-07-27 11:00:00+05:30,STOP_LOSS,2250.0
362,2023-07-26 15:30:00+05:30,BUY,19773.1,trend_following,3,CLOSED,19783.1,2023-07-27 11:00:00+05:30,STOP_LOSS,2250.0
363,2023-07-28 14:15:00+05:30,SELL,19618.35,trend_following,1,CLOSED,19608.35,2023-07-28 14:45:00+05:30,STOP_LOSS,750.0
364,2023-07-28 14:45:00+05:30,SELL,19626.05,trend_following,3,CLOSED,19655.607727674615,2023-07-31 09:45:00+05:30,STOP_LOSS,-6650.488726788444
365,2023-07-28 15:00:00+05:30,SELL,19651.8,trend_following,5,CLOSED,19641.8,2023-07-31 09:45:00+05:30,STOP_LOSS,3750.0
