trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
241,2023-01-02 13:30:00+05:30,BUY,18171.4,trend_following,1,CLOSED,18181.4,2023-01-03 12:15:00+05:30,STOP_LOSS,750.0
242,2023-01-02 13:45:00+05:30,BUY,18163.1,trend_following,1,CLOSED,18173.1,2023-01-04 09:45:00+05:30,STOP_LOSS,750.0
243,2023-01-03 12:15:00+05:30,BUY,18175.0,trend_following,2,CLOSED,18185.0,2023-01-04 09:45:00+05:30,STOP_LOSS,1500.0
244,2023-01-05 15:00:00+05:30,SELL,17989.45,trend_following,1,CLOSED,17979.45,2023-01-09 09:45:00+05:30,STOP_LOSS,750.0
245,2023-01-05 15:15:00+05:30,SELL,17992.15,trend_following,1,CLOSED,17982.15,2023-01-09 09:45:00+05:30,STOP_LOSS,750.0
246,2023-01-11 10:00:00+05:30,SELL,17957.05,trend_following,5,CLOSED,17947.05,2023-01-13 13:00:00+05:30,STOP_LOSS,3750.0
247,2023-01-11 10:15:00+05:30,SELL,17967.95,trend_following,5,CLOSED,17957.95,2023-01-13 13:00:00+05:30,STOP_LOSS,3750.0
248,2023-01-16 11:15:00+05:30,BUY,17947.1,trend_following,4,CLOSED,17916.434847355078,2023-01-16 12:00:00+05:30,STOP_LOSS,-9199.545793476136
249,2023-01-16 11:30:00+05:30,BUY,17939.6,trend_following,5,CLOSED,17917.343284713705,2023-01-16 12:00:00+05:30,STOP_LOSS,-8346.268232360217
250,2023-01-16 12:00:00+05:30,BUY,17914.6,trend_following,4,CLOSED,17924.6,2023-01-25 10:30:00+05:30,STOP_LOSS,3000.0
251,2023-01-17 13:15:00+05:30,BUY,17938.1,trend_following,2,CLOSED,17948.1,2023-01-25 10:00:00+05:30,STOP_LOSS,1500.0
252,2023-01-30 09:45:00+05:30,SELL,17626.65,trend_following,1,CLOSED,17616.65,2023-01-30 15:00:00+05:30,STOP_LOSS,750.0
253,2023-01-30 11:45:00+05:30,SELL,17609.75,trend_following,1,CLOSED,17599.75,2023-01-30 15:00:00+05:30,STOP_LOSS,750.0
