trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
649,2024-12-04 11:45:00+05:30,BUY,24414.0,trend_following,5,CLOSED,24424.0,2024-12-05 10:00:00+05:30,STOP_LOSS,3750.0
650,2024-12-04 12:00:00+05:30,BUY,24449.7,trend_following,2,CLOSED,24459.7,2024-12-04 12:30:00+05:30,STOP_LOSS,1500.0
651,2024-12-04 12:30:00+05:30,BUY,24439.9,trend_following,3,CLOSED,24449.9,2024-12-04 14:45:00+05:30,STOP_LOSS,2250.0
652,2024-12-06 13:45:00+05:30,BUY,24683.1,trend_following,4,CLOSED,24620.5,2024-12-09 10:00:00+05:30,STOP_LOSS,-18779.999999999563
653,2024-12-06 14:15:00+05:30,BUY,24677.75,trend_following,5,CLOSED,24620.5,2024-12-09 10:00:00+05:30,STOP_LOSS,-21468.75
654,2024-12-10 10:30:00+05:30,BUY,24625.65,trend_following,5,CLOSED,24635.65,2024-12-10 11:45:00+05:30,STOP_LOSS,3750.0
655,2024-12-10 11:45:00+05:30,BUY,24627.4,trend_following,5,CLOSED,24593.25,2024-12-10 12:15:00+05:30,STOP_LOSS,-12806.250000000546
656,2024-12-10 12:15:00+05:30,SELL,24591.45,breakout,1,CLOSED,24677.8,2024-12-11 11:30:00+05:30,STOP_LOSS,-6476.249999999891
657,2024-12-12 09:45:00+05:30,BUY,24634.95,trend_following,5,CLOSED,24604.45,2024-12-12 10:45:00+05:30,STOP_LOSS,-11437.5
658,2024-12-13 11:45:00+05:30,SELL,24545.3,trend_following,5,CLOSED,24579.85,2024-12-13 12:15:00+05:30,STOP_LOSS,-12956.249999999727
659,2024-12-13 12:00:00+05:30,SELL,24560.45,trend_following,5,CLOSED,24598.8,2024-12-16 09:45:00+05:30,STOP_LOSS,-14381.249999999454
660,2024-12-13 12:15:00+05:30,SELL,24584.2,trend_following,3,CLOSED,24615.55,2024-12-16 09:45:00+05:30,STOP_LOSS,-7053.749999999673
661,2024-12-23 10:45:00+05:30,SELL,23825.9,trend_following,5,CLOSED,23861.05,2024-12-23 11:15:00+05:30,STOP_LOSS,-13181.249999999181
662,2024-12-26 14:30:00+05:30,SELL,23751.35,trend_following,4,CLOSED,23812.35,2024-12-27 09:45:00+05:30,STOP_LOSS,-18300.0
663,2024-12-30 12:15:00+05:30,BUY,23794.45,trend_following,2,CLOSED,23804.45,2024-12-30 12:45:00+05:30,STOP_LOSS,1500.0
664,2024-12-30 12:30:00+05:30,BUY,23805.25,trend_following,2,CLOSED,23709.1,2024-12-30 13:30:00+05:30,STOP_LOSS,-14422.500000000218
665,2024-12-30 12:45:00+05:30,BUY,23795.2,trend_following,2,CLOSED,23709.1,2024-12-30 13:30:00+05:30,STOP_LOSS,-12915.000000000327
666,2024-12-31 13:15:00+05:30,SELL,23621.7,trend_following,2,OPEN,,,,
667,2024-12-31 13:30:00+05:30,SELL,23639.4,trend_following,5,CLOSED,23680.3,2024-12-31 14:00:00+05:30,STOP_LOSS,-15337.499999999181
