trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
215,2022-12-01 15:00:00+05:30,BUY,18808.15,trend_following,3,CLOSED,18760.880071740496,2022-12-02 09:45:00+05:30,STOP_LOSS,-10635.733858388812
216,2022-12-05 12:00:00+05:30,SELL,18667.65,trend_following,2,CLOSED,18657.65,2022-12-05 14:15:00+05:30,STOP_LOSS,1500.0
217,2022-12-05 14:15:00+05:30,SELL,18680.7,trend_following,3,CLOSED,18670.7,2022-12-05 14:45:00+05:30,STOP_LOSS,2250.0
218,2022-12-06 13:30:00+05:30,SELL,18627.55,trend_following,1,CLOSED,18617.55,2022-12-06 15:00:00+05:30,STOP_LOSS,750.0
219,2022-12-06 15:00:00+05:30,SELL,18651.9,trend_following,5,CLOSED,18654.9,2022-12-07 10:00:00+05:30,STOP_LOSS,-1125.0
220,2022-12-07 14:45:00+05:30,SELL,18612.25,trend_following,2,CLOSED,18602.25,2022-12-08 09:45:00+05:30,STOP_LOSS,1500.0
221,2022-12-08 09:45:00+05:30,SELL,18608.5,trend_following,5,CLOSED,18598.5,2022-12-08 14:30:00+05:30,STOP_LOSS,3750.0
222,2022-12-08 10:00:00+05:30,SELL,18601.8,trend_following,5,CLOSED,18591.8,2022-12-08 14:15:00+05:30,STOP_LOSS,3750.0
223,2022-12-12 10:15:00+05:30,SELL,18502.6,trend_following,2,CLOSED,18492.6,2022-12-12 12:15:00+05:30,STOP_LOSS,1500.0
224,2022-12-12 10:30:00+05:30,SELL,18506.2,trend_following,2,CLOSED,18496.2,2022-12-12 12:15:00+05:30,STOP_LOSS,1500.0
225,2022-12-12 12:15:00+05:30,SELL,18502.55,trend_following,5,CLOSED,18492.55,2022-12-12 15:00:00+05:30,STOP_LOSS,3750.0
226,2022-12-12 12:30:00+05:30,SELL,18494.9,trend_following,5,CLOSED,18484.9,2022-12-12 15:00:00+05:30,STOP_LOSS,3750.0
227,2022-12-12 15:00:00+05:30,SELL,18497.2,trend_following,5,CLOSED,18521.55,2022-12-13 10:00:00+05:30,STOP_LOSS,-9131.249999999454
228,2022-12-14 13:45:00+05:30,BUY,18645.95,trend_following,2,CLOSED,18655.95,2022-12-15 09:45:00+05:30,STOP_LOSS,1500.0
229,2022-12-14 14:00:00+05:30,BUY,18634.4,trend_following,5,CLOSED,18644.4,2022-12-15 09:45:00+05:30,STOP_LOSS,3750.0
230,2022-12-19 10:00:00+05:30,SELL,18333.55,trend_following,1,CLOSED,18410.8,2022-12-19 15:00:00+05:30,STOP_LOSS,-5793.75
231,2022-12-19 10:15:00+05:30,SELL,18345.65,trend_following,2,CLOSED,18335.65,2022-12-19 11:00:00+05:30,STOP_LOSS,1500.0
232,2022-12-19 11:00:00+05:30,SELL,18339.45,trend_following,1,CLOSED,18410.1,2022-12-19 15:00:00+05:30,STOP_LOSS,-5298.749999999836
233,2022-12-20 14:00:00+05:30,SELL,18298.85,trend_following,2,CLOSED,18355.2,2022-12-20 15:00:00+05:30,STOP_LOSS,-8452.500000000327
234,2022-12-22 15:00:00+05:30,SELL,18142.9,trend_following,2,CLOSED,18132.9,2022-12-27 15:00:00+05:30,STOP_LOSS,1500.0
235,2022-12-26 09:45:00+05:30,SELL,17933.75,trend_following,2,CLOSED,17982.917192700526,2022-12-26 11:30:00+05:30,STOP_LOSS,-7375.0789050789535
236,2022-12-28 14:45:00+05:30,BUY,18117.5,trend_following,5,CLOSED,18089.5,2022-12-29 09:45:00+05:30,STOP_LOSS,-10500.0
237,2022-12-28 15:00:00+05:30,BUY,18125.7,trend_following,4,CLOSED,18089.5,2022-12-29 09:45:00+05:30,STOP_LOSS,-10860.000000000218
238,2022-12-30 13:45:00+05:30,BUY,18170.35,trend_following,5,CLOSED,18180.35,2022-12-30 14:15:00+05:30,STOP_LOSS,3750.0
239,2022-12-30 14:15:00+05:30,BUY,18168.15,trend_following,5,CLOSED,18178.15,2022-12-30 15:00:00+05:30,STOP_LOSS,3750.0
240,2022-12-30 14:30:00+05:30,BUY,18173.2,trend_following,5,CLOSED,18183.2,2022-12-30 15:00:00+05:30,STOP_LOSS,3750.0
