trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
134,2022-07-01 13:30:00+05:30,SELL,15681.15,trend_following,1,CLOSED,15671.15,2022-07-01 14:30:00+05:30,STOP_LOSS,750.0
135,2022-07-01 14:30:00+05:30,SELL,15692.45,trend_following,5,CLOSED,15712.191895911932,2022-07-01 15:00:00+05:30,STOP_LOSS,-7403.210966974257
136,2022-07-01 14:45:00+05:30,SELL,15703.4,trend_following,4,CLOSED,15728.2,2022-07-01 15:00:00+05:30,STOP_LOSS,-7440.000000000327
137,2022-07-05 13:45:00+05:30,BUY,15879.65,trend_following,1,CLOSED,15827.95,2022-07-05 14:45:00+05:30,STOP_LOSS,-3877.499999999918
138,2022-07-05 14:00:00+05:30,BUY,15857.35,trend_following,5,CLOSED,15867.35,2022-07-05 14:30:00+05:30,STOP_LOSS,3750.0
139,2022-07-08 14:15:00+05:30,BUY,16166.15,trend_following,2,CLOSED,16176.15,2022-07-11 09:45:00+05:30,STOP_LOSS,1500.0
140,2022-07-08 14:30:00+05:30,BUY,16174.0,trend_following,2,CLOSED,16184.0,2022-07-11 09:45:00+05:30,STOP_LOSS,1500.0
141,2022-07-12 14:00:00+05:30,SELL,16134.95,trend_following,4,CLOSED,16124.95,2022-07-13 10:00:00+05:30,STOP_LOSS,3000.0
142,2022-07-12 14:15:00+05:30,SELL,16129.9,trend_following,3,CLOSED,16119.9,2022-07-13 09:45:00+05:30,STOP_LOSS,2250.0
143,2022-07-13 09:45:00+05:30,SELL,16121.45,trend_following,4,CLOSED,16111.45,2022-07-18 09:45:00+05:30,STOP_LOSS,3000.0
144,2022-07-13 10:00:00+05:30,SELL,16129.25,trend_following,5,CLOSED,16119.25,2022-07-18 09:45:00+05:30,STOP_LOSS,3750.0
145,2022-07-19 13:00:00+05:30,BUY,16272.55,trend_following,1,CLOSED,16679.363749999997,2022-07-22 12:00:00+05:30,TAKE_PROFIT,30511.031249999814
146,2022-07-20 15:00:00+05:30,BUY,16517.0,trend_following,1,CLOSED,16527.0,2022-07-26 09:45:00+05:30,STOP_LOSS,750.0
147,2022-07-25 15:15:00+05:30,BUY,16631.0,trend_following,1,CLOSED,16564.25,2022-07-26 09:45:00+05:30,STOP_LOSS,-5006.25
148,2022-07-27 10:00:00+05:30,SELL,16523.2,trend_following,2,CLOSED,16572.95,2022-07-27 12:45:00+05:30,STOP_LOSS,-7462.5
149,2022-07-27 10:15:00+05:30,SELL,16530.1,trend_following,2,CLOSED,16572.95,2022-07-27 12:45:00+05:30,STOP_LOSS,-6427.500000000327
