trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
701,2025-03-04 14:00:00+05:30,SELL,22087.6,trend_following,5,CLOSED,22112.88603936238,2025-03-05 09:45:00+05:30,STOP_LOSS,-9482.264760893031
702,2025-03-04 14:15:00+05:30,SELL,22085.4,trend_following,5,CLOSED,22111.808155465817,2025-03-05 09:45:00+05:30,STOP_LOSS,-9903.058299680652
703,2025-03-06 09:45:00+05:30,BUY,22314.4,trend_following,4,CLOSED,22872.26,2025-03-19 10:15:00+05:30,TAKE_PROFIT,167357.99999999907
704,2025-03-07 12:00:00+05:30,BUY,22526.85,trend_following,3,CLOSED,22536.85,2025-03-07 13:45:00+05:30,STOP_LOSS,2250.0
705,2025-03-07 13:45:00+05:30,BUY,22533.45,trend_following,4,CLOSED,22543.45,2025-03-07 15:15:00+05:30,STOP_LOSS,3000.0
706,2025-03-07 15:15:00+05:30,BUY,22536.95,trend_following,5,CLOSED,22546.95,2025-03-10 14:15:00+05:30,STOP_LOSS,3750.0
707,2025-03-11 12:30:00+05:30,SELL,22463.9,trend_following,3,CLOSED,22453.9,2025-03-11 13:15:00+05:30,STOP_LOSS,2250.0
708,2025-03-11 13:15:00+05:30,SELL,22462.4,trend_following,5,CLOSED,22485.85,2025-03-11 13:45:00+05:30,STOP_LOSS,-8793.749999998909
709,2025-03-11 13:45:00+05:30,SELL,22496.5,trend_following,5,CLOSED,22486.5,2025-03-13 09:45:00+05:30,STOP_LOSS,3750.0
710,2025-03-25 11:15:00+05:30,BUY,23662.8,trend_following,3,CLOSED,23672.8,2025-03-25 13:15:00+05:30,STOP_LOSS,2250.0
711,2025-03-25 11:30:00+05:30,BUY,23642.55,trend_following,4,CLOSED,23652.55,2025-03-25 15:15:00+05:30,STOP_LOSS,3000.0
712,2025-03-25 13:15:00+05:30,BUY,23667.5,trend_following,4,CLOSED,23677.5,2025-03-25 15:00:00+05:30,STOP_LOSS,3000.0
713,2025-03-25 15:00:00+05:30,BUY,23670.3,trend_following,5,CLOSED,23625.480663969724,2025-03-25 15:15:00+05:30,STOP_LOSS,-16807.2510113534
714,2025-03-27 09:45:00+05:30,SELL,23585.45,trend_following,3,CLOSED,23575.45,2025-03-28 10:30:00+05:30,STOP_LOSS,2250.0
715,2025-03-27 10:00:00+05:30,SELL,23600.35,trend_following,5,CLOSED,23590.35,2025-03-27 11:00:00+05:30,STOP_LOSS,3750.0
716,2025-03-27 15:00:00+05:30,BUY,23589.25,trend_following,5,CLOSED,23599.25,2025-03-28 09:45:00+05:30,STOP_LOSS,3750.0
717,2025-03-28 10:30:00+05:30,SELL,23613.05,trend_following,5,OPEN,,,,
718,2025-03-28 10:45:00+05:30,SELL,23623.95,trend_following,5,OPEN,,,,
