trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
180,2022-10-03 09:45:00+05:30,BUY,16980.75,trend_following,2,CLOSED,16990.75,2022-10-03 13:45:00+05:30,STOP_LOSS,1500.0
181,2022-10-03 10:00:00+05:30,BUY,16979.35,trend_following,3,CLOSED,16989.35,2022-10-03 13:45:00+05:30,STOP_LOSS,2250.0
182,2022-10-06 14:00:00+05:30,BUY,17356.35,trend_following,2,CLOSED,17315.906885614215,2022-10-07 10:00:00+05:30,STOP_LOSS,-6066.467157867555
183,2022-10-06 14:15:00+05:30,BUY,17353.7,trend_following,3,CLOSED,17317.388968531304,2022-10-07 10:00:00+05:30,STOP_LOSS,-8169.9820804567025
184,2022-10-10 12:30:00+05:30,SELL,17266.2,trend_following,1,CLOSED,17256.2,2022-10-14 09:45:00+05:30,STOP_LOSS,750.0
185,2022-10-11 11:45:00+05:30,SELL,17191.95,trend_following,1,CLOSED,17181.95,2022-10-14 09:45:00+05:30,STOP_LOSS,750.0
186,2022-10-14 14:15:00+05:30,BUY,17230.3,trend_following,2,CLOSED,17185.68035487165,2022-10-14 15:00:00+05:30,STOP_LOSS,-6692.946769252558
187,2022-10-14 14:30:00+05:30,BUY,17226.3,trend_following,2,CLOSED,17187.273282131588,2022-10-14 15:00:00+05:30,STOP_LOSS,-5854.007680261748
188,2022-10-18 14:30:00+05:30,BUY,17456.2,trend_following,1,CLOSED,17892.605,2022-10-31 09:45:00+05:30,TAKE_PROFIT,32730.374999999913
189,2022-10-19 13:45:00+05:30,BUY,17511.7,trend_following,4,CLOSED,17521.7,2022-10-19 14:45:00+05:30,STOP_LOSS,3000.0
190,2022-10-25 13:00:00+05:30,BUY,17661.1,trend_following,1,CLOSED,17671.1,2022-10-25 15:00:00+05:30,STOP_LOSS,750.0
191,2022-10-25 15:00:00+05:30,BUY,17651.7,trend_following,5,CLOSED,17661.7,2022-10-27 14:30:00+05:30,STOP_LOSS,3750.0
192,2022-10-28 12:45:00+05:30,BUY,17743.35,trend_following,1,CLOSED,17753.35,2022-10-28 13:45:00+05:30,STOP_LOSS,750.0
