trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
433,2023-12-07 14:00:00+05:30,BUY,20908.15,trend_following,2,CLOSED,20918.15,2023-12-08 13:15:00+05:30,STOP_LOSS,1500.0
434,2023-12-07 14:30:00+05:30,BUY,20901.55,trend_following,2,CLOSED,20911.55,2023-12-08 13:15:00+05:30,STOP_LOSS,1500.0
435,2023-12-11 12:15:00+05:30,BUY,20967.55,trend_following,1,CLOSED,20977.55,2023-12-12 12:45:00+05:30,STOP_LOSS,750.0
436,2023-12-11 12:30:00+05:30,BUY,20972.85,trend_following,1,CLOSED,20982.85,2023-12-11 13:45:00+05:30,STOP_LOSS,750.0
437,2023-12-12 10:15:00+05:30,BUY,20993.4,trend_following,2,CLOSED,21003.4,2023-12-12 11:15:00+05:30,STOP_LOSS,1500.0
438,2023-12-12 11:15:00+05:30,BUY,20999.3,trend_following,3,CLOSED,21009.3,2023-12-12 12:30:00+05:30,STOP_LOSS,2250.0
439,2023-12-12 12:30:00+05:30,BUY,20986.75,trend_following,5,CLOSED,20975.25,2023-12-12 12:45:00+05:30,STOP_LOSS,-4312.5
440,2023-12-13 13:30:00+05:30,SELL,20869.25,trend_following,1,CLOSED,20859.25,2023-12-13 14:45:00+05:30,STOP_LOSS,750.0
441,2023-12-13 13:45:00+05:30,SELL,20873.85,trend_following,1,CLOSED,20863.85,2023-12-13 14:45:00+05:30,STOP_LOSS,750.0
442,2023-12-18 13:00:00+05:30,BUY,21417.6,trend_following,1,CLOSED,21427.6,2023-12-18 13:30:00+05:30,STOP_LOSS,750.0
443,2023-12-18 13:30:00+05:30,BUY,21423.4,trend_following,1,CLOSED,21433.4,2023-12-18 14:30:00+05:30,STOP_LOSS,750.0
444,2023-12-18 13:45:00+05:30,BUY,21423.9,trend_following,1,CLOSED,21433.9,2023-12-18 14:30:00+05:30,STOP_LOSS,750.0
445,2023-12-18 14:30:00+05:30,BUY,21420.4,trend_following,2,CLOSED,21365.175016239922,2023-12-19 10:00:00+05:30,STOP_LOSS,-8283.747564011901
446,2023-12-18 14:45:00+05:30,BUY,21424.4,trend_following,2,CLOSED,21367.49756462267,2023-12-19 10:00:00+05:30,STOP_LOSS,-8535.36530659967
447,2023-12-20 13:00:00+05:30,BUY,21472.4,trend_following,2,CLOSED,21426.5,2023-12-20 13:15:00+05:30,STOP_LOSS,-6885.000000000218
448,2023-12-21 12:30:00+05:30,SELL,21250.2,trend_following,1,CLOSED,21240.2,2023-12-21 14:15:00+05:30,STOP_LOSS,750.0
449,2023-12-21 12:45:00+05:30,SELL,21241.9,trend_following,1,CLOSED,21231.9,2023-12-21 14:15:00+05:30,STOP_LOSS,750.0
450,2023-12-22 13:30:00+05:30,BUY,21275.35,trend_following,3,OPEN,,,,
451,2023-12-27 13:30:00+05:30,BUY,21534.5,trend_following,1,OPEN,,,,
