trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
305,2023-05-02 15:00:00+05:30,BUY,18142.95,trend_following,4,CLOSED,18104.06146421321,2023-05-03 09:45:00+05:30,STOP_LOSS,-11666.560736037354
306,2023-05-02 15:15:00+05:30,BUY,18147.65,trend_following,4,CLOSED,18105.77081855779,2023-05-03 09:45:00+05:30,STOP_LOSS,-12563.754432663336
307,2023-05-05 11:00:00+05:30,BUY,18160.7,trend_following,2,CLOSED,18104.9,2023-05-05 11:45:00+05:30,STOP_LOSS,-8369.99999999989
308,2023-05-09 12:45:00+05:30,BUY,18304.75,trend_following,2,CLOSED,18246.85,2023-05-10 09:45:00+05:30,STOP_LOSS,-8685.000000000218
309,2023-05-09 13:00:00+05:30,BUY,18292.85,trend_following,3,CLOSED,18246.85,2023-05-10 09:45:00+05:30,STOP_LOSS,-10350.0
310,2023-05-11 14:45:00+05:30,BUY,18289.4,trend_following,5,CLOSED,18270.4,2023-05-12 09:45:00+05:30,STOP_LOSS,-7125.0
311,2023-05-15 15:00:00+05:30,BUY,18390.0,trend_following,5,CLOSED,18400.0,2023-05-16 10:15:00+05:30,STOP_LOSS,3750.0
312,2023-05-15 15:15:00+05:30,BUY,18398.85,trend_following,5,CLOSED,18367.8,2023-05-16 11:15:00+05:30,STOP_LOSS,-11643.749999999727
313,2023-05-19 11:30:00+05:30,SELL,18141.75,trend_following,2,CLOSED,18131.75,2023-05-19 13:45:00+05:30,STOP_LOSS,1500.0
314,2023-05-19 11:45:00+05:30,SELL,18153.05,trend_following,2,CLOSED,18143.05,2023-05-19 14:00:00+05:30,STOP_LOSS,1500.0
315,2023-05-19 13:45:00+05:30,SELL,18141.65,trend_following,3,CLOSED,18186.15,2023-05-19 15:00:00+05:30,STOP_LOSS,-10012.5
316,2023-05-22 13:30:00+05:30,BUY,18261.85,trend_following,1,CLOSED,18271.85,2023-05-25 10:00:00+05:30,STOP_LOSS,750.0
317,2023-05-23 14:30:00+05:30,BUY,18379.45,trend_following,3,CLOSED,18337.977344421724,2023-05-24 12:15:00+05:30,STOP_LOSS,-9331.347505112171
318,2023-05-25 13:30:00+05:30,SELL,18211.0,breakout,1,CLOSED,18303.8,2023-05-25 15:00:00+05:30,STOP_LOSS,-6959.999999999945
319,2023-05-25 14:15:00+05:30,SELL,18248.2,trend_following,2,CLOSED,18303.8,2023-05-25 15:00:00+05:30,STOP_LOSS,-8339.999999999782
320,2023-05-29 14:30:00+05:30,BUY,18588.45,trend_following,1,CLOSED,18598.45,2023-05-30 10:45:00+05:30,STOP_LOSS,750.0
321,2023-05-30 10:45:00+05:30,BUY,18595.25,trend_following,2,CLOSED,18605.25,2023-05-30 11:45:00+05:30,STOP_LOSS,1500.0
322,2023-05-30 11:00:00+05:30,BUY,18606.9,trend_following,1,CLOSED,18616.9,2023-05-30 12:15:00+05:30,STOP_LOSS,750.0
323,2023-05-30 11:45:00+05:30,BUY,18600.05,trend_following,2,CLOSED,18610.05,2023-05-30 12:15:00+05:30,STOP_LOSS,1500.0
324,2023-05-30 12:15:00+05:30,BUY,18609.0,trend_following,2,CLOSED,18567.117687002316,2023-05-31 09:45:00+05:30,STOP_LOSS,-6282.346949652674
325,2023-05-30 12:30:00+05:30,BUY,18590.2,trend_following,3,CLOSED,18568.022875747323,2023-05-31 09:45:00+05:30,STOP_LOSS,-4989.852956852428
