trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
770,2025-07-01 10:00:00+05:30,BUY,25531.3,trend_following,5,CLOSED,25541.3,2025-07-01 10:45:00+05:30,STOP_LOSS,3750.0
771,2025-07-01 15:15:00+05:30,BUY,25533.0,trend_following,5,CLOSED,25501.8,2025-07-02 10:30:00+05:30,STOP_LOSS,-11700.000000000273
772,2025-07-01 15:30:00+05:30,BUY,25533.0,trend_following,5,CLOSED,25501.8,2025-07-02 10:30:00+05:30,STOP_LOSS,-11700.000000000273
773,2025-07-04 14:30:00+05:30,SELL,25454.55,trend_following,5,CLOSED,25454.55,2025-07-04 15:00:00+05:30,STOP_LOSS,0.0
774,2025-07-07 14:30:00+05:30,BUY,25425.25,trend_following,5,CLOSED,25435.25,2025-07-10 09:45:00+05:30,STOP_LOSS,3750.0
775,2025-07-07 14:45:00+05:30,BUY,25441.25,trend_following,5,CLOSED,25451.25,2025-07-08 10:00:00+05:30,STOP_LOSS,3750.0
776,2025-07-08 10:00:00+05:30,BUY,25448.2,trend_following,5,CLOSED,25458.2,2025-07-08 14:15:00+05:30,STOP_LOSS,3750.0
777,2025-07-08 14:15:00+05:30,BUY,25457.35,trend_following,5,CLOSED,25467.35,2025-07-09 14:45:00+05:30,STOP_LOSS,3750.0
778,2025-07-10 14:15:00+05:30,SELL,25411.35,trend_following,5,CLOSED,24776.066249999996,2025-07-28 12:30:00+05:30,TAKE_PROFIT,238231.40625000087
779,2025-07-10 14:30:00+05:30,SELL,25408.3,trend_following,5,CLOSED,24773.0925,2025-07-28 12:30:00+05:30,TAKE_PROFIT,238202.81250000017
780,2025-07-29 12:00:00+05:30,SELL,24695.05,trend_following,5,CLOSED,24757.654215900067,2025-07-29 13:30:00+05:30,STOP_LOSS,-23476.58096252553
781,2025-07-29 12:15:00+05:30,SELL,24696.65,trend_following,5,CLOSED,24755.26189370791,2025-07-29 13:30:00+05:30,STOP_LOSS,-21979.460140465562
782,2025-07-30 15:15:00+05:30,BUY,24844.55,trend_following,5,CLOSED,24771.95,2025-07-31 09:45:00+05:30,STOP_LOSS,-27224.999999999454
783,2025-07-30 15:30:00+05:30,BUY,24844.55,trend_following,5,CLOSED,24771.95,2025-07-31 09:45:00+05:30,STOP_LOSS,-27224.999999999454
