trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
401,2023-10-12 09:45:00+05:30,BUY,19779.9,trend_following,3,CLOSED,19789.9,2023-10-12 10:15:00+05:30,STOP_LOSS,2250.0
402,2023-10-12 10:00:00+05:30,BUY,19794.95,trend_following,2,CLOSED,19804.95,2023-10-12 13:00:00+05:30,STOP_LOSS,1500.0
403,2023-10-12 10:15:00+05:30,BUY,19788.7,trend_following,2,CLOSED,19798.7,2023-10-13 09:45:00+05:30,STOP_LOSS,1500.0
404,2023-10-12 13:00:00+05:30,BUY,19802.3,trend_following,3,CLOSED,19812.3,2023-10-12 13:45:00+05:30,STOP_LOSS,2250.0
405,2023-10-12 13:45:00+05:30,BUY,19803.05,trend_following,2,CLOSED,19773.65,2023-10-13 09:45:00+05:30,STOP_LOSS,-4409.999999999673
406,2023-10-13 13:45:00+05:30,SELL,19749.95,trend_following,1,CLOSED,19787.5,2023-10-13 14:15:00+05:30,STOP_LOSS,-2816.2499999999454
407,2023-10-16 10:00:00+05:30,SELL,19749.3,trend_following,1,CLOSED,19739.3,2023-10-17 09:45:00+05:30,STOP_LOSS,750.0
408,2023-10-16 14:00:00+05:30,BUY,19754.2,trend_following,1,CLOSED,19764.2,2023-10-16 14:30:00+05:30,STOP_LOSS,750.0
409,2023-10-16 14:45:00+05:30,BUY,19749.3,trend_following,3,CLOSED,19759.3,2023-10-18 11:00:00+05:30,STOP_LOSS,2250.0
410,2023-10-17 14:00:00+05:30,BUY,19782.3,trend_following,5,CLOSED,19792.3,2023-10-18 10:30:00+05:30,STOP_LOSS,3750.0
411,2023-10-18 10:30:00+05:30,BUY,19787.5,trend_following,5,CLOSED,19775.35,2023-10-18 10:45:00+05:30,STOP_LOSS,-4556.250000000546
412,2023-10-19 12:00:00+05:30,SELL,19661.3,trend_following,1,CLOSED,19651.3,2023-10-19 12:45:00+05:30,STOP_LOSS,750.0
413,2023-10-19 12:45:00+05:30,SELL,19652.35,trend_following,1,CLOSED,19642.35,2023-10-19 14:30:00+05:30,STOP_LOSS,750.0
414,2023-10-19 13:00:00+05:30,SELL,19643.7,trend_following,1,CLOSED,19152.607500000002,2023-10-25 12:30:00+05:30,TAKE_PROFIT,36831.93749999991
415,2023-10-23 10:00:00+05:30,SELL,19484.85,breakout,1,CLOSED,19474.85,2023-10-23 10:45:00+05:30,STOP_LOSS,750.0
416,2023-10-31 15:00:00+05:30,BUY,19091.2,trend_following,2,OPEN,,,,
