trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
452,2024-01-01 15:00:00+05:30,BUY,21725.3,trend_following,4,CLOSED,21695.3,2024-01-01 15:15:00+05:30,STOP_LOSS,-9000.0
453,2024-01-01 15:15:00+05:30,BUY,21689.45,trend_following,4,CLOSED,21682.75,2024-01-02 09:45:00+05:30,STOP_LOSS,-2010.0000000002183
454,2024-01-02 14:45:00+05:30,SELL,21661.3,trend_following,2,CLOSED,21651.3,2024-01-05 09:45:00+05:30,STOP_LOSS,1500.0
455,2024-01-03 15:00:00+05:30,SELL,21515.1,breakout,1,CLOSED,21596.8,2024-01-04 09:45:00+05:30,STOP_LOSS,-6127.500000000055
456,2024-01-05 13:30:00+05:30,BUY,21680.1,trend_following,4,CLOSED,21650.0,2024-01-05 14:00:00+05:30,STOP_LOSS,-9029.999999999563
457,2024-01-05 13:45:00+05:30,BUY,21679.35,trend_following,5,CLOSED,21661.7,2024-01-05 14:00:00+05:30,STOP_LOSS,-6618.7499999991815
458,2024-01-08 09:45:00+05:30,BUY,21675.3,trend_following,2,CLOSED,21685.3,2024-01-08 10:30:00+05:30,STOP_LOSS,1500.0
459,2024-01-08 10:30:00+05:30,BUY,21678.6,trend_following,2,CLOSED,21629.75,2024-01-08 11:00:00+05:30,STOP_LOSS,-7327.499999999782
460,2024-01-09 09:45:00+05:30,SELL,21625.75,trend_following,2,CLOSED,21672.3,2024-01-09 10:15:00+05:30,STOP_LOSS,-6982.499999999891
461,2024-01-10 14:30:00+05:30,SELL,21569.4,trend_following,5,CLOSED,21580.7,2024-01-10 14:45:00+05:30,STOP_LOSS,-4237.499999999727
462,2024-01-11 14:00:00+05:30,BUY,21606.3,trend_following,5,CLOSED,21616.3,2024-01-17 14:15:00+05:30,STOP_LOSS,3750.0
463,2024-01-11 15:00:00+05:30,BUY,21646.6,trend_following,2,CLOSED,21656.6,2024-01-17 12:30:00+05:30,STOP_LOSS,1500.0
464,2024-01-18 15:15:00+05:30,SELL,21477.25,trend_following,1,CLOSED,21576.54199454393,2024-01-19 09:45:00+05:30,STOP_LOSS,-7446.899590794874
465,2024-01-18 15:30:00+05:30,SELL,21477.25,trend_following,1,CLOSED,21572.648190836328,2024-01-19 09:45:00+05:30,STOP_LOSS,-7154.864312724567
466,2024-01-24 10:15:00+05:30,SELL,21383.0,trend_following,1,CLOSED,21373.0,2024-01-24 14:30:00+05:30,STOP_LOSS,750.0
467,2024-01-24 10:30:00+05:30,SELL,21369.7,trend_following,1,CLOSED,21359.7,2024-01-24 14:15:00+05:30,STOP_LOSS,750.0
468,2024-01-24 14:15:00+05:30,SELL,21369.8,trend_following,2,CLOSED,21408.4,2024-01-24 14:30:00+05:30,STOP_LOSS,-5790.000000000327
469,2024-01-25 15:00:00+05:30,SELL,21343.3,trend_following,2,CLOSED,21376.6,2024-01-29 09:45:00+05:30,STOP_LOSS,-4994.999999999891
470,2024-01-30 11:00:00+05:30,BUY,21681.4,trend_following,1,CLOSED,21691.4,2024-01-30 12:30:00+05:30,STOP_LOSS,750.0
471,2024-01-30 11:15:00+05:30,BUY,21698.15,trend_following,1,CLOSED,21708.15,2024-01-30 12:30:00+05:30,STOP_LOSS,750.0
472,2024-01-30 12:30:00+05:30,BUY,21683.1,trend_following,1,CLOSED,21693.1,2024-01-30 13:00:00+05:30,STOP_LOSS,750.0
473,2024-01-30 12:45:00+05:30,BUY,21699.6,trend_following,1,CLOSED,21633.364472438094,2024-01-31 09:45:00+05:30,STOP_LOSS,-4967.664567142856
474,2024-01-30 13:00:00+05:30,BUY,21675.85,trend_following,2,CLOSED,21635.030571558167,2024-01-31 09:45:00+05:30,STOP_LOSS,-6122.914266274711
