trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
686,2025-02-05 14:45:00+05:30,BUY,23730.25,trend_following,4,CLOSED,23656.867043586186,2025-02-06 09:45:00+05:30,STOP_LOSS,-22014.88692414423
687,2025-02-07 10:00:00+05:30,SELL,23612.0,trend_following,3,CLOSED,23602.0,2025-02-07 10:45:00+05:30,STOP_LOSS,2250.0
688,2025-02-07 10:45:00+05:30,SELL,23613.2,trend_following,3,CLOSED,23022.87,2025-02-11 14:15:00+05:30,TAKE_PROFIT,132824.2500000004
689,2025-02-12 11:45:00+05:30,SELL,23051.0,trend_following,3,CLOSED,23041.0,2025-02-12 12:30:00+05:30,STOP_LOSS,2250.0
690,2025-02-12 12:00:00+05:30,SELL,23044.4,trend_following,2,CLOSED,23034.4,2025-02-12 12:30:00+05:30,STOP_LOSS,1500.0
691,2025-02-12 12:30:00+05:30,SELL,23042.45,trend_following,3,CLOSED,23032.45,2025-02-12 15:00:00+05:30,STOP_LOSS,2250.0
692,2025-02-12 12:45:00+05:30,SELL,23074.9,trend_following,5,CLOSED,23064.9,2025-02-13 09:45:00+05:30,STOP_LOSS,3750.0
693,2025-02-12 15:00:00+05:30,SELL,23051.55,trend_following,2,CLOSED,23144.7,2025-02-13 09:45:00+05:30,STOP_LOSS,-13972.500000000218
694,2025-02-17 10:30:00+05:30,SELL,22916.15,trend_following,5,CLOSED,22906.15,2025-02-17 13:30:00+05:30,STOP_LOSS,3750.0
695,2025-02-17 12:45:00+05:30,SELL,22880.45,trend_following,3,CLOSED,22870.45,2025-02-17 13:30:00+05:30,STOP_LOSS,2250.0
696,2025-02-18 13:15:00+05:30,SELL,22894.25,trend_following,2,CLOSED,22992.5,2025-02-19 10:15:00+05:30,STOP_LOSS,-14737.5
697,2025-02-20 11:00:00+05:30,SELL,22911.3,trend_following,5,CLOSED,22901.3,2025-02-20 13:30:00+05:30,STOP_LOSS,3750.0
698,2025-02-20 13:30:00+05:30,SELL,22906.0,trend_following,5,CLOSED,22333.35,2025-02-28 09:45:00+05:30,TAKE_PROFIT,214743.75000000055
699,2025-02-20 13:45:00+05:30,SELL,22909.75,trend_following,5,CLOSED,22899.75,2025-02-20 14:15:00+05:30,STOP_LOSS,3750.0
700,2025-02-20 14:15:00+05:30,SELL,22904.9,trend_following,5,CLOSED,22332.2775,2025-02-28 09:45:00+05:30,TAKE_PROFIT,214733.4375000005
