trade_id,timestamp,action,price,strategy,lots,status,exit_price,exit_time,exit_reason,pnl
114,2022-06-02 10:15:00+05:30,SELL,16546.1,trend_following,1,CLOSED,16536.1,2022-06-02 11:30:00+05:30,STOP_LOSS,750.0
115,2022-06-02 10:30:00+05:30,SELL,16551.2,trend_following,2,CLOSED,16541.2,2022-06-02 11:30:00+05:30,STOP_LOSS,1500.0
116,2022-06-02 11:30:00+05:30,SELL,16546.7,trend_following,1,CLOSED,16586.05,2022-06-02 12:45:00+05:30,STOP_LOSS,-2951.249999999891
117,2022-06-03 13:30:00+05:30,BUY,16676.05,trend_following,1,CLOSED,16686.05,2022-06-03 14:15:00+05:30,STOP_LOSS,750.0
118,2022-06-03 13:45:00+05:30,BUY,16690.05,trend_following,1,CLOSED,16700.05,2022-06-03 14:15:00+05:30,STOP_LOSS,750.0
119,2022-06-06 13:15:00+05:30,SELL,16579.8,trend_following,2,CLOSED,16165.304999999998,2022-06-13 09:45:00+05:30,TAKE_PROFIT,62174.25000000012
120,2022-06-06 13:30:00+05:30,SELL,16590.7,trend_following,4,CLOSED,16175.9325,2022-06-13 09:45:00+05:30,TAKE_PROFIT,124430.24999999997
121,2022-06-14 10:30:00+05:30,SELL,15810.9,trend_following,1,CLOSED,15415.627499999999,2022-06-16 13:15:00+05:30,TAKE_PROFIT,29645.437500000073
122,2022-06-14 10:45:00+05:30,SELL,15813.5,trend_following,1,CLOSED,15418.1625,2022-06-16 13:15:00+05:30,TAKE_PROFIT,29650.31249999997
123,2022-06-17 14:30:00+05:30,SELL,15328.7,trend_following,1,CLOSED,15318.7,2022-06-20 11:45:00+05:30,STOP_LOSS,750.0
124,2022-06-17 14:45:00+05:30,SELL,15379.15,trend_following,2,CLOSED,15369.15,2022-06-21 09:45:00+05:30,STOP_LOSS,1500.0
125,2022-06-20 15:00:00+05:30,SELL,15352.15,trend_following,3,CLOSED,15382.5,2022-06-21 09:45:00+05:30,STOP_LOSS,-6828.750000000082
126,2022-06-23 12:15:00+05:30,BUY,15459.4,trend_following,1,CLOSED,15398.0,2022-06-23 13:00:00+05:30,STOP_LOSS,-4604.999999999973
127,2022-06-23 12:30:00+05:30,BUY,15468.65,trend_following,1,CLOSED,15398.0,2022-06-23 13:00:00+05:30,STOP_LOSS,-5298.749999999973
128,2022-06-27 14:30:00+05:30,BUY,15841.35,trend_following,1,CLOSED,15851.35,2022-06-27 15:00:00+05:30,STOP_LOSS,750.0
129,2022-06-27 15:00:00+05:30,BUY,15835.6,trend_following,1,CLOSED,15776.193236743271,2022-06-28 09:45:00+05:30,STOP_LOSS,-4455.507244254704
130,2022-06-27 15:15:00+05:30,BUY,15832.05,trend_following,1,CLOSED,15778.383698047457,2022-06-28 09:45:00+05:30,STOP_LOSS,-4024.972646440665
131,2022-06-29 15:00:00+05:30,BUY,15789.75,trend_following,2,CLOSED,15799.75,2022-06-30 11:00:00+05:30,STOP_LOSS,1500.0
132,2022-06-29 15:15:00+05:30,BUY,15799.1,trend_following,1,CLOSED,15809.1,2022-06-30 10:45:00+05:30,STOP_LOSS,750.0
133,2022-06-30 10:45:00+05:30,BUY,15805.0,trend_following,2,CLOSED,15769.95,2022-06-30 12:00:00+05:30,STOP_LOSS,-5257.499999999891
