timestamp,year,month,day,hour,minute,day_of_week,action,price,stop,target,rr,setup,regime,close,atr_pct,rsi,adx,macd,macd_hist,bb_position,bb_width,mom10,mom20,dist_ema9,dist_ema21,dist_ema50,trend_up,trend_down,drawdown_pct,daily_trades,portfolio_heat,win_streak,loss_streak,recent_win_rate,technical_score,sentiment_score,ml_score,final_score,disaster_flag,executed,trade_won,pnl,exit_reason,signal_id
2017-01-06 10:00:00+05:30,2017,1,6,10,0,4,BUY,8294.25,8274.410142857143,8354.25,3.0,trend_pullback_buy,STRONG_UPTREND,8294.25,0.13288896352464288,64.0157989318141,34.82809886275464,23.07488270615977,3.195005699136729,0.9039042369691723,0.006431853533826596,0.3412758709127939,0.4486993169597442,0.11003819106050194,0.27512165580290127,0.5796541642469677,1,0,0.0,0,0.0,0,0,0.5,60.89685931765278,0.33333333333333326,20.0,81.23019265098611,False,True,False,-1487.989285714275,STOP_HIT,325
2017-01-06 10:15:00+05:30,2017,1,6,10,15,4,BUY,8292.85,8273.268571428573,8352.85,3.0,trend_pullback_buy,STRONG_UPTREND,8292.85,0.13118013021544156,66.55689853553099,35.81224323917292,23.23578750865272,3.0203194514667118,0.8365639094842087,0.006681391087873411,0.41240908171777946,0.3594270949940581,0.0744984857614428,0.2346686034419898,0.5404921254555939,1,0,0.0,1,0.01487989285714275,0,0,0.5,56.487345943503755,0.33333333333333326,20.0,76.8206792768371,False,True,False,-1468.6071428570813,STOP_HIT,326
2017-01-10 10:30:00+05:30,2017,1,10,10,30,1,BUY,8272.7,8252.69850016852,8332.70449949444,3.0,trend_pullback_buy,STRONG_UPTREND,8272.7,0.1469894955697623,61.31951792352352,35.142638401306606,3.3124046246830403,2.8796934094566327,0.8191536495365431,0.00801850580252078,0.3219684337539386,0.32379335435364087,0.08729467486272569,0.1937341728941222,0.24236314741259424,1,0,2.956596428571356,1,0.017447752483948364,0,2,0.0,61.08558304078396,0.33333333333333326,20.0,81.41891637411729,False,True,True,4500.337462083007,TARGET_HIT,328
2017-01-10 10:15:00+05:30,2017,1,10,10,15,1,BUY,8276.9,8254.324142857144,8344.627571428568,3.0,trend_pullback_buy,STRONG_UPTREND,8276.9,0.15153188823282399,66.41137875231014,32.27032595562146,2.672792425923035,2.5600471450806976,0.9214790347574936,0.007664526369767674,0.4405019052010628,0.406385714632318,0.15996697136220206,0.26402649695296265,0.3031779567239212,1,0,2.956596428571356,0,1.734723475976807e-18,0,2,0.0,59.36219557337287,0.33333333333333326,20.0,79.69552890670622,False,True,True,5079.567857142592,TARGET_HIT,327
2017-01-24 14:00:00+05:30,2017,1,24,14,0,1,BUY,8457.5,8441.582857142857,8517.5,3.0,trend_pullback_buy,STRONG_UPTREND,8457.5,0.10455639542248998,68.74362835417367,51.97317939756509,14.491896599234678,6.629085727632871,1.1195363751319398,0.004029208011438252,0.3006350693476767,0.7865101590895485,0.1706126810639086,0.32131975906402044,0.5290811543577689,1,0,0.0,0,3.469446951953614e-18,2,0,0.5,65.0,0.33333333333333326,20.0,85.33333333333333,False,True,True,4500.0,TARGET_HIT,329
2017-02-09 09:45:00+05:30,2017,2,9,9,45,3,BUY,8802.0,8772.333074560931,8891.000776317207,3.0,trend_pullback_buy,STRONG_UPTREND,8802.0,0.21770214561625642,65.07376761035201,38.420509111226124,2.419411799439331,2.6093327820091443,0.9273758065294478,0.008821543887416494,0.4983815444689954,0.3168380023249817,0.19169278913595544,0.3048161375442726,0.33818740336137854,1,0,0.0,0,3.469446951953614e-18,3,0,0.6,63.052305466735675,0.33333333333333326,20.0,83.38563880006902,False,True,False,-2225.0194079301764,STOP_HIT,330
2017-02-10 10:15:00+05:30,2017,2,10,10,15,4,BUY,8801.1,8772.80901928679,8885.972942139633,3.0,trend_pullback_buy,STRONG_UPTREND,8801.1,0.18000185041805059,69.7410012905233,37.75155010042038,5.65603226998428,4.99387301286526,0.88287095738024,0.007517351243616109,0.3901036854532469,0.6202232803809382,0.11202881307128543,0.23927454357708378,0.3224848580541728,1,0,2.002297654868791,0,3.469446951953614e-18,0,1,0.5,62.65093006025223,0.33333333333333326,20.0,82.98426339358556,False,True,False,-2121.8235534908217,STOP_HIT,331
2017-02-13 15:30:00+05:30,2017,2,13,15,30,0,BUY,8805.04,8787.342616411655,8865.04,3.0,trend_pullback_buy,STRONG_UPTREND,8805.04,0.1452090426132536,67.85286878768142,33.78310751562878,2.524753286561463,0.4291582916350145,0.8552243069835613,0.006531889025805164,0.4740115250756016,0.02146958759081663,0.11651775939263143,0.17143497842651012,0.20139630785867002,1,0,3.911729235581258,0,3.469446951953614e-18,0,2,0.42857142857142855,44.561447425727415,0.33333333333333326,20.0,64.89478075906075,False,True,False,-1327.3037691259105,STOP_HIT,332
2017-02-17 10:30:00+05:30,2017,2,17,10,30,4,BUY,8816.15,8779.725714285714,8925.422857142856,3.0,trend_pullback_buy,STRONG_UPTREND,8816.15,0.22953005887733718,66.23701167117872,50.43020682050154,11.522594163816393,9.626666298047077,0.7944301953588179,0.012036158840524511,0.4666560306317624,0.5439958031350889,0.10059844997358791,0.305992790095555,0.47836277914119485,1,0,5.106171501903602,1,0.025462100294172743,0,3,0.375,70.0,0.33333333333333326,20.0,90.33333333333333,False,True,True,8195.464285714206,TARGET_HIT,334
2017-02-17 09:45:00+05:30,2017,2,17,9,45,4,BUY,8821.15,8785.350571428571,8928.548285714285,3.0,trend_pullback_buy,STRONG_UPTREND,8821.15,0.22546460981359118,68.47554776050274,48.76449399772734,8.261592498449318,9.600366053459009,0.9651937656471448,0.010557123671874951,0.48538823084474103,0.8085344669958028,0.2510459218006078,0.4636163160214313,0.5962882588324447,1,0,5.106171501903602,0,3.469446951953614e-18,0,3,0.375,69.2586963986364,0.33333333333333326,20.0,89.59202973196973,False,True,True,8054.871428571414,TARGET_HIT,333
2017-02-27 12:00:00+05:30,2017,2,27,12,0,0,SELL,8918.1,8935.355616895195,8858.1,3.0,trend_bounce_sell,STRONG_DOWNTREND,8918.1,0.13254745165129647,33.175370353483174,66.37992485342694,-2.6329542140083504,-3.7894021497641734,0.1126268637232689,0.004470149755794383,-0.3391648833038219,-0.23938699032384214,-0.07661452756677622,-0.14658572519552493,-0.19311617393903413,0,1,0.0,0,3.469446951953614e-18,2,0,0.5,65.0,0.33333333333333326,20.0,85.33333333333333,False,True,True,905.9198869977081,STOP_HIT,335
