timestamp,year,month,day,hour,minute,day_of_week,action,price,stop,target,rr,setup,regime,close,atr_pct,rsi,adx,macd,macd_hist,bb_position,bb_width,mom10,mom20,dist_ema9,dist_ema21,dist_ema50,trend_up,trend_down,drawdown_pct,daily_trades,portfolio_heat,win_streak,loss_streak,recent_win_rate,technical_score,sentiment_score,ml_score,final_score,disaster_flag,executed,trade_won,pnl,exit_reason,signal_id
2024-01-10 09:30:00+05:30,2024,1,10,9,30,2,SELL,21558.6,21608.6,21408.6,3.0,trend_bounce_sell,STRONG_DOWNTREND,21558.6,0.21040658616846408,31.798161638277534,63.96336133299787,-16.215963075163017,-13.850902930440752,0.2515014326118912,0.014417259709212756,-0.6582509463653463,-0.6326094621782463,-0.0315616345544556,-0.20877964601998533,-0.3043956337437148,0,1,0.0,0,0.0,0,0,0.5,70.0,0.33333333333333326,20.0,90.33333333333333,False,True,True,2625.0,STOP_HIT,1353
2024-01-12 09:30:00+05:30,2024,1,12,9,30,4,BUY,21738.85,21688.85,21888.85,3.0,trend_pullback_buy,STRONG_UPTREND,21738.85,0.16464926683268813,64.47020210360213,43.157869861298614,22.620366867562552,7.747891853721857,1.145716390534113,0.0051541781230215805,0.34434610014193456,0.3879038644922561,0.24289667324217667,0.33751953248137845,0.45999499504048025,1,0,0.0,0,0.0,1,0,1.0,70.89472191677916,0.33333333333333326,20.0,91.22805525011249,False,True,True,11250.0,TARGET_HIT,1354
2024-01-15 10:00:00+05:30,2024,1,15,10,0,0,BUY,22010.25,21960.25,22160.25,3.0,trend_pullback_buy,STRONG_UPTREND,22010.25,0.2172039974881854,68.63620004308157,42.86221697661853,83.84290784664336,17.926681915038543,0.8776293434476039,0.013105154115206392,0.599430506739318,0.7945321533653127,0.1961691525925513,0.4701636276388754,0.9009093239269905,1,0,0.0,0,0.0,2,0,1.0,65.71733018597112,0.33333333333333326,20.0,86.05066351930445,False,True,True,2625.0,STOP_HIT,1356
2024-01-18 11:00:00+05:30,2024,1,18,11,0,3,SELL,21484.25,21534.25,21334.25,3.0,trend_bounce_sell,STRONG_DOWNTREND,21484.25,0.31277065092534684,35.27800121079689,61.50469539591452,-132.48798693040953,-26.993618179648493,0.3853689819577551,0.02033308980489041,-0.4886578121562346,-0.7406021377205807,0.10220862076644188,-0.24578931643268742,-0.9298326282521363,0,1,0.0,0,0.0,3,0,1.0,75.0,0.33333333333333326,20.0,95.33333333333333,False,True,True,2625.0,STOP_HIT,1358
2024-01-24 12:15:00+05:30,2024,1,24,12,15,2,SELL,21254.15,21304.15,21104.15,3.0,trend_bounce_sell,STRONG_DOWNTREND,21254.15,0.31177104572183095,51.396045397576245,34.06632454046664,-77.60145009180269,-2.9892870333702746,0.34143782374358234,0.010780179009025238,-0.5558427825826495,-0.2850118930888712,-0.18935516087383863,-0.3216813200082158,-0.7071840260886253,0,1,0.0,0,0.0,4,0,1.0,70.43979472427998,0.33333333333333326,20.0,90.7731280576133,False,True,False,-3750.0,STOP_HIT,1361
2024-01-31 09:30:00+05:30,2024,1,31,9,30,2,SELL,21576.35,21616.26005608419,21456.619831747426,3.0,trend_bounce_sell,STRONG_DOWNTREND,21576.35,0.20554913134056674,32.13971893723762,67.50562817022873,9.711797031824972,-34.412714989596715,0.29910301061393557,0.014022742309341384,-0.510672242946264,-0.4845166825020675,0.02765502048935886,-0.1823594946627427,-0.1846297924832596,0,1,3.147953830010493,0,0.0,0,1,0.8,70.0,0.33333333333333326,20.0,90.33333333333333,False,True,False,-2993.2542063143046,STOP_HIT,1363
2024-02-06 09:30:00+05:30,2024,2,6,9,30,1,SELL,21836.45,21857.596196032693,21773.011411901924,3.0,trend_bounce_sell,STRONG_DOWNTREND,21836.45,0.24573918510432916,39.178048249586624,32.408287717081635,-1.604732089996105,-23.322957234756466,0.3862324990430061,0.013396942973753398,-0.3938821683361571,-0.37820464566694634,0.10434101324336975,-0.05434899216576472,-0.09674529551667588,0,1,5.660654108133729,0,0.0,0,2,0.6666666666666666,64.44497263024898,0.33333333333333326,20.0,84.77830596358231,False,True,True,1110.175291716405,STOP_HIT,1364
2024-02-06 10:15:00+05:30,2024,2,6,10,15,1,SELL,21812.6,21855.677589064915,21683.36723280525,3.0,trend_bounce_sell,STRONG_DOWNTREND,21812.6,0.2531302353423513,39.07186839500785,33.32046782800251,-3.0136149366044265,-18.30445167467257,0.3402029105709973,0.01289015528161314,-0.35039951026301086,-0.541235585669797,-0.05894472474756718,-0.15381191466444788,-0.19710022207899414,0,1,5.660654108133729,1,0.014112298142827377,0,2,0.6666666666666666,64.99228069680152,0.33333333333333326,20.0,85.32561403013484,False,True,False,-3230.8191798687403,STOP_HIT,1365
2024-02-07 10:15:00+05:30,2024,2,7,10,15,2,BUY,21997.35,21947.35,22147.35,3.0,trend_pullback_buy,STRONG_UPTREND,21997.35,0.18755505939189618,69.32846380033365,32.505842745310154,30.024913817745983,13.136317493396007,0.8937017374912816,0.007480623253204331,0.39134522353456713,0.4525475780027932,0.1129771941341895,0.27182297993548765,0.4312507734330673,1,0,7.4408378547463805,0,0.0,0,1,0.625,59.50350564718609,0.33333333333333326,20.0,79.83683898051942,False,True,False,-3750.0,STOP_HIT,1366
2024-02-08 12:00:00+05:30,2024,2,8,12,0,3,SELL,21804.05,21854.05,21654.05,3.0,trend_bounce_sell,STRONG_DOWNTREND,21804.05,0.2641219668560872,34.938243978735386,39.194746947029635,-16.118533752021904,-21.593480763141365,0.21715960686516236,0.015020481809236331,-0.7758975724190043,-0.5922325892053215,-0.0951131896841817,-0.30423066104006136,-0.410819502385773,0,1,10.588791684756874,0,0.0,0,2,0.5555555555555556,63.51684816821778,0.33333333333333326,20.0,83.8501815015511,False,True,True,2625.0,STOP_HIT,1367
