timestamp,year,month,day,hour,minute,day_of_week,action,price,stop,target,rr,setup,regime,close,atr_pct,rsi,adx,macd,macd_hist,bb_position,bb_width,mom10,mom20,dist_ema9,dist_ema21,dist_ema50,trend_up,trend_down,drawdown_pct,daily_trades,portfolio_heat,win_streak,loss_streak,recent_win_rate,technical_score,sentiment_score,ml_score,final_score,disaster_flag,executed,trade_won,pnl,exit_reason,signal_id
2022-01-07 11:00:00+05:30,2022,1,7,11,0,4,BUY,17824.25,17782.906965601775,17948.279103194676,3.0,trend_pullback_buy,STRONG_UPTREND,17824.25,0.2004291905690229,64.18832437583751,53.89241687226996,24.727374742935353,10.996580775425938,0.6126884388491276,0.016290005894414674,0.47916343701115416,0.7520688251786201,-0.11791767356531535,0.07663750975626105,0.23248749193929275,1,0,0.0,0,0.0,0,0,0.5,75.0,0.33333333333333326,20.0,95.33333333333333,False,True,False,-3100.727579866907,STOP_HIT,1046
2022-01-10 14:15:00+05:30,2022,1,10,14,15,0,BUY,17976.35,17934.564285714285,18101.70714285714,3.0,trend_pullback_buy,STRONG_UPTREND,17976.35,0.12913792685548645,54.19196311416095,32.251974297147335,49.057076701494225,8.869210205329637,0.8084762065863453,0.004244729882176808,0.3741062629297076,0.48267188373392056,0.08099315211365088,0.2331750844289271,0.5359432364141936,1,0,3.100727579866914,0,0.0,0,1,0.0,64.3511845782884,0.33333333333333326,20.0,84.68451791162173,False,True,True,9401.785714285597,TARGET_HIT,1049
2022-01-19 14:15:00+05:30,2022,1,19,14,15,2,SELL,17917.8,17967.8,17767.8,3.0,trend_bounce_sell,STRONG_DOWNTREND,17917.8,0.18895814696638313,35.3011688333593,74.05008135566813,-87.45632959996146,-21.3114549917303,0.2823220108476502,0.010415252463532145,-0.36699696393420744,-0.8946572232162886,-0.046462153811321905,-0.3374419372978332,-0.8837429568709587,0,1,0.0,0,0.0,1,0,0.5,75.0,0.33333333333333326,20.0,95.33333333333333,False,True,True,11250.0,TARGET_HIT,1050
2022-01-20 14:45:00+05:30,2022,1,20,14,45,3,SELL,17716.2,17766.2,17566.2,3.0,trend_bounce_sell,STRONG_DOWNTREND,17716.2,0.20106698147135887,38.4702736024399,66.3810823013877,-101.82338730394622,-8.377759722879446,0.27001316738381165,0.013023854734767325,-0.5757963499225416,-0.8409616907667727,-0.017792773249392102,-0.3176982146311347,-0.9264260883802944,0,1,0.0,0,0.0,2,0,0.6666666666666666,75.0,0.33333333333333326,20.0,95.33333333333333,False,True,True,2625.0,STOP_HIT,1052
2022-01-24 15:15:00+05:30,2022,1,24,15,15,0,SELL,17149.1,17199.1,16999.1,3.0,trend_bounce_sell,STRONG_DOWNTREND,17149.1,0.45050260863335695,37.827297996265145,71.32351010701767,-161.22229421568045,-22.554139925678925,0.3445841441067076,0.028471248873890322,-0.4955177115669285,-1.388397721751189,0.042890169295550784,-0.4669639336636444,-1.4687044264639182,0,1,0.0,0,0.0,3,0,0.75,70.0,0.33333333333333326,20.0,90.33333333333333,False,True,True,2625.0,STOP_HIT,1057
2022-01-31 10:00:00+05:30,2022,1,31,10,0,0,BUY,17336.25,17286.25,17486.25,3.0,trend_pullback_buy,STRONG_UPTREND,17336.25,0.40981428262414243,49.79154564554865,51.162839314178214,21.46780677445713,2.161646244113136,0.6885876920244891,0.023608145241977695,0.9917860887801444,-0.01413024044478739,0.440922471082561,0.5302310809961019,0.6715984541353137,1,0,0.0,0,0.0,4,0,0.8,75.0,0.33333333333333326,20.0,95.33333333333333,False,True,True,2625.0,STOP_HIT,1058
2022-02-02 13:00:00+05:30,2022,2,2,13,0,2,BUY,17745.75,17696.648571428574,17893.05428571428,3.0,trend_pullback_buy,STRONG_UPTREND,17745.75,0.15371889848877063,54.24562046387736,43.13724636342157,97.029814064932,7.827548089950099,0.6571241450558493,0.015923130115657602,0.3018253652002256,0.7931909963024175,0.041378619709453446,0.29645217356126796,0.8889982041290656,1,0,0.0,0,0.0,5,0,0.8333333333333334,75.88234781805293,0.33333333333333326,20.0,96.21568115138626,False,True,False,-3682.6071428569776,STOP_HIT,1064
2022-02-04 12:00:00+05:30,2022,2,4,12,0,4,SELL,17517.95,17567.95,17367.95,3.0,trend_bounce_sell,STRONG_DOWNTREND,17517.95,0.2586326759531925,33.13771879683357,31.879982965399787,-23.797682820357295,-19.945906439110146,0.0734218063206437,0.007090306244987519,-0.3472893793731169,-0.5311870084887649,-0.17015089441141384,-0.33293691569920014,-0.5167212268663346,0,1,2.9360781943018153,0,0.0,0,1,0.7142857142857143,59.12798977923987,0.33333333333333326,20.0,79.46132311257321,False,True,True,11250.0,TARGET_HIT,1065
2022-02-07 15:00:00+05:30,2022,2,7,15,0,0,SELL,17219.85,17269.85,17069.85,3.0,trend_bounce_sell,STRONG_DOWNTREND,17219.85,0.29768386069399055,40.16161280571425,84.600849456814,-99.52810789685464,-22.28313533568796,0.33253916219290663,0.019062296173198167,-0.6166783057362513,-1.120301809652069,0.041395047015391206,-0.3343547543299241,-0.974623318992851,0,1,0.0,0,0.0,1,0,0.75,80.0,0.33333333333333326,20.0,100.33333333333333,False,True,True,11250.0,TARGET_HIT,1067
2022-02-09 14:00:00+05:30,2022,2,9,14,0,2,BUY,17442.4,17395.182142857146,17584.05357142857,3.0,trend_pullback_buy,STRONG_UPTREND,17442.4,0.1503929668918432,62.73671727091255,41.67642823399678,29.76719431935635,25.263788210900643,1.0460433751760272,0.003557801959384215,0.3042065614307532,1.017273082658865,0.15171253313790434,0.34121623179548255,0.5750298563548251,1,0,0.0,0,0.0,2,0,0.7777777777777778,70.00585694039808,0.33333333333333326,20.0,90.3391902737314,False,True,True,10624.017857142553,TARGET_HIT,1070
2022-02-15 09:30:00+05:30,2022,2,15,9,30,1,SELL,16883.75,16933.75,16733.75,3.0,trend_bounce_sell,STRONG_DOWNTREND,16883.75,0.34606394567896165,41.417138776109674,30.74070337605565,-132.47641344168005,-16.812987162281104,0.2683953128631857,0.01686646525598649,-0.7051427193573212,-0.8704203851573555,-0.08551254435446021,-0.463611694110333,-1.3071322907555971,0,1,0.0,0,0.0,3,0,0.8,68.44442202563339,0.33333333333333326,20.0,88.77775535896671,False,True,False,-3750.0,STOP_HIT,1072
2022-02-21 10:30:00+05:30,2022,2,21,10,30,0,SELL,17189.8,17239.8,17039.8,3.0,trend_bounce_sell,STRONG_DOWNTREND,17189.8,0.3095897400950395,31.36941699208009,43.220116504223476,-32.54196910900646,-23.954504328106296,0.30257815485337786,0.021077251937959316,-0.4107597026771881,-0.8867824442445604,0.03512989450504822,-0.2585999241254133,-0.49914513616895473,0,1,2.42142525339748,0,0.0,0,1,0.8,65.93206990253408,0.33333333333333326,20.0,86.26540323586741,False,True,False,-3750.0,STOP_HIT,1074
