timestamp,year,month,day,hour,minute,day_of_week,action,price,stop,target,rr,setup,regime,close,atr_pct,rsi,adx,macd,macd_hist,bb_position,bb_width,mom10,mom20,dist_ema9,dist_ema21,dist_ema50,trend_up,trend_down,drawdown_pct,daily_trades,portfolio_heat,win_streak,loss_streak,recent_win_rate,technical_score,sentiment_score,ml_score,final_score,disaster_flag,executed,trade_won,pnl,exit_reason,signal_id
2019-01-09 10:45:00+05:30,2019,1,9,10,45,2,BUY,10839.6,10802.269285714287,10951.592142857142,3.0,trend_pullback_buy,STRONG_UPTREND,10839.6,0.19132888403894618,69.04532145881959,53.006004166150426,20.152342657411282,7.971277630484606,0.6951901850549911,0.0132182243944147,0.38479169850111905,0.6831660636909653,-0.009621881544896738,0.1854645567743951,0.4034657612274506,1,0,0.0,0,0.0,0,0,0.5,70.0,0.33333333333333326,20.0,90.33333333333333,False,True,False,-2799.803571428538,STOP_HIT,564
2019-01-14 10:30:00+05:30,2019,1,14,10,30,0,SELL,10728.75,10769.372142857143,10606.883571428572,3.0,trend_bounce_sell,STRONG_DOWNTREND,10728.75,0.21034936169504553,42.37864824283539,37.324706069469514,-19.80694123350986,-7.437060894851577,0.19968339072161395,0.009828848542147675,-0.5086427538113503,-0.4352405655343228,-0.11587912430223168,-0.29742010889267645,-0.5118955951309734,0,1,2.7998035714285363,0,0.0,0,1,0.0,72.39482364168171,0.33333333333333326,20.0,92.72815697501504,False,True,False,-3046.66071428569,STOP_HIT,568
2019-01-16 10:45:00+05:30,2019,1,16,10,45,2,BUY,10898.3,10869.949999999999,10983.35,3.0,trend_pullback_buy,STRONG_UPTREND,10898.3,0.14451795234119322,66.97746286255321,70.49023418533459,34.56050032868734,8.932231454223817,0.6745174140432467,0.010719564621145103,0.31618334031360273,0.5262308313155772,-0.01478682872125825,0.18500818863467217,0.5489477409302168,1,0,5.846464285714232,0,0.0,0,2,0.0,65.0,0.33333333333333326,20.0,85.33333333333333,False,True,False,-2126.2500000000273,STOP_HIT,570
2019-01-25 11:00:00+05:30,2019,1,25,11,0,4,BUY,10910.75,10874.227302966825,11020.318091099525,3.0,trend_pullback_buy,STRONG_UPTREND,10910.75,0.18837908877548803,69.80210712673686,44.928556759624875,1.7167313997488236,13.147380443658596,0.7539054549511566,0.016509352149887434,0.47008665064411925,0.8634277341493135,0.08154388924095368,0.2839361072278779,0.33586475632352286,1,0,7.972714285714261,0,0.0,0,3,0.0,66.95713405577493,0.33333333333333326,20.0,87.29046738910826,False,True,False,-2739.2022774881298,STOP_HIT,571
2019-01-28 14:45:00+05:30,2019,1,28,14,45,0,SELL,10654.15,10693.987857142856,10534.63642857143,3.0,trend_bounce_sell,STRONG_DOWNTREND,10654.15,0.20773260050912326,39.4425651517403,61.600282319147155,-54.77094968410893,-9.903835408256526,0.22936853712236333,0.009329235990702274,-0.3339616552149982,-0.5729990527784334,-0.07146103466391107,-0.3476177226580779,-0.9100656128677498,0,1,10.711916563202394,0,0.0,0,4,0.0,75.0,0.33333333333333326,20.0,95.33333333333333,False,True,True,2091.487499999903,STOP_HIT,574
2019-01-31 14:45:00+05:30,2019,1,31,14,45,3,BUY,10822.3,10788.042142857143,10925.07357142857,3.0,trend_pullback_buy,STRONG_UPTREND,10822.3,0.1758604257610943,69.0127681935944,63.52716590513071,32.21788108413966,14.865190796490992,0.9460793241537894,0.013132631405018953,0.6997236463790024,1.2409199552838368,0.30003903046771363,0.5882566463391026,0.9532901818351647,1,0,8.620429063202494,0,0.0,1,0,0.2,70.0,0.33333333333333326,20.0,90.33333333333333,False,True,True,7708.01785714275,TARGET_HIT,575
2019-02-05 11:45:00+05:30,2019,2,5,11,45,1,BUY,10935.05,10903.45357142857,11029.839285714286,3.0,trend_pullback_buy,STRONG_UPTREND,10935.05,0.1605257536871909,56.56220850616228,41.17658710551541,24.54324451683533,1.7228623126251428,0.8150419256828725,0.009270078571939754,0.3243208528674879,0.9103576833634719,0.1659195254435586,0.2954643932517653,0.5328864490774965,1,0,0.9124112060597399,0,0.0,2,0,0.3333333333333333,74.70595226330924,0.33333333333333326,20.0,95.03928559664257,False,True,True,7109.196428571522,TARGET_HIT,576
2019-02-05 12:15:00+05:30,2019,2,5,12,15,1,BUY,10946.85,10916.674285714287,11037.37714285714,3.0,trend_pullback_buy,STRONG_UPTREND,10946.85,0.15314255438126498,67.83407249792323,45.59998480113899,26.363996504042007,2.943783709926464,0.9612985338120378,0.006584581652686617,0.3915940261276729,0.8963464090842033,0.1750459228369028,0.3333210866686809,0.5917274125941896,1,0,0.9124112060597399,1,0.023915529398794856,2,0,0.3333333333333333,67.3599908806834,0.33333333333333326,20.0,87.69332421401673,False,True,True,6789.535714285466,TARGET_HIT,577
2019-02-06 13:00:00+05:30,2019,2,6,13,0,2,BUY,11038.25,11013.365,11112.905,3.0,trend_pullback_buy,STRONG_UPTREND,11038.25,0.12524630262949477,66.65213938922673,59.021968404993125,37.78215957710927,5.275040804679733,0.8269267510824813,0.012441965401458747,0.4929853151373287,0.8533693929108077,0.17259740864288275,0.38632376069811514,0.7610743505359396,1,0,0.0,0,0.0,4,0,0.5,65.0,0.33333333333333326,20.0,85.33333333333333,False,True,True,1306.4624999999978,STOP_HIT,579
2019-02-06 13:15:00+05:30,2019,2,6,13,15,2,BUY,11036.25,11012.342142857142,11107.973571428574,3.0,trend_pullback_buy,STRONG_UPTREND,11036.25,0.12035014481497827,61.20690128397227,57.026332711463695,38.26431780078565,5.181479125520504,0.7906843594338051,0.011741671816356606,0.36284767218213165,0.9471585244267056,0.12351970295783055,0.33455617042867924,0.713479697910091,1,0,0.0,1,0.01651859255638598,4,0,0.5,70.0,0.33333333333333326,20.0,90.33333333333333,False,True,True,1255.1625000000513,STOP_HIT,580
