timestamp,year,month,day,hour,minute,day_of_week,action,price,stop,target,rr,setup,regime,close,atr_pct,rsi,adx,macd,macd_hist,bb_position,bb_width,mom10,mom20,dist_ema9,dist_ema21,dist_ema50,trend_up,trend_down,drawdown_pct,daily_trades,portfolio_heat,win_streak,loss_streak,recent_win_rate,technical_score,sentiment_score,ml_score,final_score,disaster_flag,executed,trade_won,pnl,exit_reason,signal_id
2016-01-06 14:45:00+05:30,2016,1,6,14,45,2,SELL,7753.6,7781.043571428571,7671.269285714287,3.0,trend_bounce_sell,STRONG_DOWNTREND,7753.6,0.19663676964801502,39.68515675445214,34.25303648478754,-19.404530049752793,-0.16266629844914604,0.24479808681055995,0.01064325488688173,-0.40142070817035247,-0.16288427490744883,-0.05339568410722695,-0.2109510908292811,-0.4672157432954238,0,1,0.0,0,0.0,0,0,0.5,52.178484875363985,0.33333333333333326,20.0,72.51181820869732,False,True,True,6174.80357142847,TARGET_HIT,177
2016-01-06 15:00:00+05:30,2016,1,6,15,0,2,SELL,7738.7,7767.197857142857,7653.206428571428,3.0,trend_bounce_sell,STRONG_DOWNTREND,7738.7,0.20458401097267973,32.86655175333729,37.009618146771736,-20.04343751442684,-0.7214163868108727,0.1122889697901205,0.011421913887961018,-0.5749378488973389,-0.41052171003527205,-0.1964659484169462,-0.36623817917186274,-0.632827106595002,0,1,0.0,1,0.02058267857142823,0,0,0.5,54.41993475617177,0.33333333333333326,20.0,74.7532680895051,False,True,True,6412.017857142905,TARGET_HIT,178
2016-01-11 11:30:00+05:30,2016,1,11,11,30,0,SELL,7555.15,7591.902142857142,7444.893571428572,3.0,trend_bounce_sell,STRONG_DOWNTREND,7555.15,0.2702508506496519,35.10517684341197,42.69357101756138,-31.660682954348886,-0.45082099864734104,0.4163866285750875,0.02307518761233568,-0.6077867747176557,-0.8321793517139131,0.12632346325573973,-0.07950792587043676,-0.5095502362329252,0,1,0.0,0,0.0,2,0,1.0,60.12435259701024,0.33333333333333326,20.0,80.45768593034357,False,True,False,-2756.4107142856983,STOP_HIT,179
2016-01-14 14:00:00+05:30,2016,1,14,14,0,3,BUY,7554.15,7533.701486036666,7615.49554189,3.0,trend_pullback_buy,STRONG_UPTREND,7554.15,0.29175070278305026,66.73749429319425,48.90804436545985,6.886631970143753,9.207618559821459,0.664627094340196,0.020586233100630236,0.31405617156894383,-0.1090923516343989,-0.07994037087394323,0.13508737078411492,0.27142718624084683,1,0,2.4482534272756333,0,0.0,0,1,0.6666666666666666,69.3448266192759,0.33333333333333326,20.0,89.67815995260924,False,True,False,-1533.638547250007,STOP_HIT,180
2016-01-18 13:00:00+05:30,2016,1,18,13,0,0,SELL,7402.6,7438.162857142857,7295.9114285714295,3.0,trend_bounce_sell,STRONG_DOWNTREND,7402.6,0.26689464319486145,39.37533026539251,61.89888193629817,-31.271491564900316,-7.072064025367656,0.18888443296345267,0.008457701714002381,-0.4297502875089898,-0.6595766095212507,-0.13514192029441263,-0.38325124918999753,-0.8513712257382733,0,1,3.8104364321693276,0,0.0,0,2,0.5,75.0,0.33333333333333326,20.0,95.33333333333333,False,True,True,1867.0500000000175,STOP_HIT,181
2016-01-19 09:30:00+05:30,2016,1,19,9,30,1,SELL,7374.6,7413.84,7256.880000000001,3.0,trend_bounce_sell,STRONG_DOWNTREND,7374.6,0.295609253383235,39.36813097166663,30.81614957741556,-36.01791831581795,-5.001283063680187,0.3184850090904886,0.01400883059703558,-0.5280728376327759,-0.7543081695410181,0.013287964424457677,-0.2602242784561337,-0.7883559622878566,0,1,3.8104364321693276,0,0.024628751460850487,0,2,0.5,63.489689746449336,0.33333333333333326,20.0,83.82302307978267,False,True,False,-2942.9999999999836,STOP_HIT,182
2016-01-25 11:00:00+05:30,2016,1,25,11,0,0,BUY,7459.55,7431.572857142857,7543.481428571429,3.0,trend_pullback_buy,STRONG_UPTREND,7459.55,0.20836186020412897,69.71758632601278,42.33697874719601,34.25140109678159,9.162859732528176,0.6719369953464508,0.015547342216371447,0.485619990570485,0.5845311615112925,-0.03897355911529621,0.26311929572921944,0.7949732480185601,1,0,4.766098903449401,0,0.0,0,1,0.5,65.4021872483176,0.33333333333333326,20.0,85.73552058165093,False,True,False,-2098.2857142857256,STOP_HIT,183
2016-01-25 11:15:00+05:30,2016,1,25,11,15,0,BUY,7460.75,7433.550714285714,7542.347857142858,3.0,trend_pullback_buy,STRONG_UPTREND,7460.75,0.2025361295541909,67.4364734072317,42.255045770859475,34.10175356708169,8.111890982545443,0.6632155082136911,0.015234287535451146,0.5160021286771954,0.6971157090604807,-0.01831529253282227,0.25379773796330163,0.7791287538360558,1,0,4.766098903449401,1,0.019569759603380744,0,1,0.5,65.35302746251568,0.33333333333333326,20.0,85.68636079584901,False,True,False,-2039.946428571443,STOP_HIT,184
2016-01-27 12:15:00+05:30,2016,1,27,12,15,2,BUY,7469.8,7442.774285714286,7550.877142857144,3.0,trend_pullback_buy,STRONG_UPTREND,7469.8,0.20099983552820466,68.23744680297546,71.93241987778849,6.091515710648309,0.20409253044933262,1.2181272555784135,0.005719867430448157,0.5654433345001264,0.45251911271291245,0.28245304672882554,0.36942569846807327,0.45172441444847333,1,0,8.44169085137787,0,0.0,0,3,0.375,57.04092530449333,0.33333333333333326,20.0,77.37425863782667,False,True,False,-2026.9285714285843,STOP_HIT,185
2016-01-27 12:45:00+05:30,2016,1,27,12,45,2,BUY,7468.4,7446.298571428571,7534.704285714284,3.0,trend_pullback_buy,STRONG_UPTREND,7468.4,0.16440698715349297,67.68715309661951,74.03201122889307,7.714029418679274,1.5452306940660288,0.9647559568051202,0.007481274276221509,0.42356358159985064,0.43369216597297644,0.16621659924189736,0.28836339463942373,0.39891824285507305,1,0,8.44169085137787,1,0.019663151371663815,0,3,0.375,70.0,0.33333333333333326,20.0,90.33333333333333,False,True,False,-1657.607142857114,STOP_HIT,186
2016-01-28 14:00:00+05:30,2016,1,28,14,0,3,BUY,7461.45,7445.989285714285,7521.45,3.0,trend_pullback_buy,STRONG_UPTREND,7461.45,0.11511550321031228,67.57075001720972,35.366068665938606,2.2629839611417992,0.4057132089973796,1.1127715760006367,0.004680736377320255,0.31122702768104915,0.31864475143692506,0.1890805882670321,0.24539139912795882,0.27604075526919125,1,0,11.714308079161748,0,0.0,0,5,0.3,45.27677328953696,0.33333333333333326,20.0,65.61010662287029,False,True,False,-1159.5535714286143,STOP_HIT,187
2016-01-28 14:15:00+05:30,2016,1,28,14,15,3,BUY,7454.25,7441.43319075463,7514.25,3.0,trend_pullback_buy,STRONG_UPTREND,7454.25,0.1290251486448301,61.80469715698421,36.95308012650994,2.63557576938274,0.7004745155144882,0.8648257703130782,0.004978653771005977,0.30545444759169094,0.1679712433231506,0.07390805643205933,0.1351259356812351,0.17223576314968625,1,0,11.714308079161748,1,0.011665757237193798,0,5,0.3,54.176593231050845,0.33333333333333326,20.0,74.50992656438419,False,True,False,-961.2606934027326,STOP_HIT,188
2016-01-29 11:00:00+05:30,2016,1,29,11,0,4,BUY,7486.95,7446.506600014117,7608.280199957649,3.0,trend_pullback_buy,STRONG_UPTREND,7486.95,0.3014292487976697,56.79957589649991,35.065020441036516,5.278788867047297,2.4069271640173526,1.0545430223882255,0.008571692138190957,0.8710238066367504,0.7203971264831743,0.3594512256226867,0.46082062003254265,0.5431191048136164,1,0,13.598022565387694,0,0.0,0,7,0.1,71.0390122646219,0.33333333333333326,20.0,91.37234559795523,False,True,True,2123.2784992588677,STOP_HIT,189
2016-02-03 15:00:00+05:30,2016,2,3,15,0,2,SELL,7356.1,7388.262142857143,7259.613571428573,3.0,trend_bounce_sell,STRONG_DOWNTREND,7356.1,0.2428985079438441,40.14117831041717,35.94172176004224,-36.809616499377626,-3.1583539051422633,-0.12532804273181897,0.007255015076945946,-0.4492983097181047,-0.47825528144003204,-0.47198294971754207,-0.65072138853558,-1.18688650685157,0,1,11.712119337712023,0,0.0,1,0,0.2,71.56503305602534,0.33333333333333326,20.0,91.89836638935867,False,True,False,-2412.1607142856874,STOP_HIT,190
2016-02-05 15:15:00+05:30,2016,2,5,15,15,4,BUY,7489.1,7458.384285714286,7581.2471428571425,3.0,trend_pullback_buy,STRONG_UPTREND,7489.1,0.22785495873049924,59.753760146740916,39.87309522379741,10.630253028715742,5.95586053973603,1.1254189748145775,0.004555680536912815,0.36653600026803623,0.44663215215001717,0.22177689628124497,0.359731634509064,0.5398022419216941,1,0,13.854608737162769,0,0.0,0,1,0.2,73.92385713427845,0.33333333333333326,20.0,94.25719046761178,False,True,False,-2303.6785714285543,STOP_HIT,191
2016-02-12 13:00:00+05:30,2016,2,12,13,0,4,SELL,6939.9,6989.9,6789.9,3.0,trend_bounce_sell,STRONG_DOWNTREND,6939.9,0.4419063263571132,40.22705056648962,33.88641008765865,-79.32165844628707,-4.760011821198233,0.3863195513830959,0.01638409378018225,-0.4846781478985318,-0.8245684234594819,0.07978412224294296,-0.39272912511907343,-1.5852116227667579,0,1,15.900743926164509,0,0.0,0,2,0.1,65.3318460525952,0.33333333333333326,20.0,85.66517938592852,False,True,False,-3750.0,STOP_HIT,192
2016-02-15 14:15:00+05:30,2016,2,15,14,15,0,BUY,7165.25,7139.407142857142,7242.778571428573,3.0,trend_pullback_buy,STRONG_UPTREND,7165.25,0.20037183429947297,60.29338745032496,69.39698498827191,24.40413108643679,22.96735808457104,0.7043361267390499,0.010129339268615563,0.34099343220042044,1.1155485309474855,0.04303888591550287,0.4561606165728538,0.9355973827407826,1,0,19.231506756500842,0,0.0,0,3,0.1,75.0,0.33333333333333326,20.0,95.33333333333333,False,True,False,-1938.2142857143208,STOP_HIT,193
